,1_2,1_3,1_4,1_5,1_6,1_7,2_1,2_3,2_4,2_5,2_6,2_7,3_1,3_2,3_4,3_5,3_6,3_7,4_1,4_2,4_3,4_5,4_6,4_7,5_1,5_2,5_3,5_4,5_6,5_7,6_1,6_2,6_3,6_4,6_5,6_7,7_1,7_2,7_3,7_4,7_5,7_6
82,1.000000000835929,1.0000000002890428,1.0000000003881977,1.0000000004765526,1.0000000003954426,1.000000000677072,1.0000000000544507,301.0000000015033,197.95243107653306,21.78277286473366,140.99999999928346,465.55926281104973,1.0000000007034755,1.0000000008421894,0.9999999999441777,0.9999999999860892,0.9999999999036496,1.0000000001698774,1.0000000000867013,1.000000000583351,1.0000000000188485,0.9999999998317161,1.0000000002781972,1.0000000002783256,1.0000000008777747,0.9999999993745695,0.999999999777223,0.9999999997605257,0.999999999776337,1.0000000001539582,0.9999999994531653,0.9999999997515413,1.0000000001285678,1.0000000000706522,1.0000000000983211,1.0000000002514513,0.9999999994025551,1.0000000005484162,0.9999999998324823,1.0000000001830525,1.00000000028709,1.0000000001701517
83,1.000000000848436,1.000000000517055,1.0000000006423484,1.0000000006484815,1.0000000007475907,1.0000000006426801,1.00000000062725,301.00000000029837,170.25410318082336,20.50908117258584,140.99999999851795,437.0883134283619,1.0000000004316036,0.9999999994810514,1.0000000002534388,0.9999999999615573,0.9999999998118764,0.9999999999170072,1.0000000001705571,1.000000000680158,0.9999999997495642,1.0000000001074418,1.0000000001921427,0.9999999999058596,0.9999999998468369,1.0000000007337493,0.9999999998557764,1.000000000339081,1.000000000264773,1.0000000001809313,0.9999999999431307,0.9999999993728278,0.9999999997549741,1.00000000004841,1.0000000001714904,1.0000000002718934,1.0000000001313436,0.99999999929283,0.9999999996808161,0.9999999999366701,0.9999999997474326,1.000000000081902
84,0.9999999997970112,1.0000000008124457,1.0000000004413834,0.9999999993715805,1.0000000003806402,1.000000000646579,0.9999999994845535,300.99999999849473,161.65050212282208,20.1134495219931,140.9999999996187,428.24472217900336,1.0000000001147835,0.9999999993509622,1.0000000000589362,1.000000000002735,0.999999999565435,1.0000000002852145,1.0000000003513356,0.9999999994654797,1.0000000002980658,0.9999999996956751,1.0000000000535305,0.9999999997799635,1.0000000008068999,0.999999999425795,0.9999999998451562,0.9999999998306025,0.9999999999959533,1.0000000001933544,1.0000000001405631,0.9999999994883703,0.9999999997861057,1.000000000238113,0.9999999996685508,0.9999999999015904,1.0000000003349614,0.9999999995209016,1.0000000001415745,0.9999999997776104,1.0000000000777978,0.9999999996626442
85,0.9999999999418276,1.0000000004403196,1.0000000004243528,1.0000000001475222,1.00000000015656,0.999999999547291,1.0000000006388854,301.0000000001038,170.6052705717024,20.52522940430396,141.00000000047348,437.4492763403531,1.0000000007758347,0.9999999995249133,0.9999999999393864,0.9999999999366028,1.0000000001214207,0.9999999997091625,1.0000000004776026,1.0000000008944177,0.9999999997776176,0.9999999998275556,0.9999999998383519,0.9999999997806913,1.0000000002876304,1.0000000008895558,1.0000000002441989,0.999999999775936,1.0000000002514735,0.9999999997216161,1.0000000003731622,1.0000000005654557,0.999999999692513,1.0000000003691456,0.9999999998559382,0.9999999998950538,1.0000000005863985,1.0000000006263914,0.9999999997488888,0.9999999997396282,0.9999999997647987,0.999999999963516
86,1.0000000006569807,1.0000000004437561,1.0000000004634513,1.0000000006727652,0.9999999995250539,1.000000000251039,1.000000000743151,300.9999999989214,203.30773377500117,22.029033382758385,140.99999999957527,471.063947160975,1.000000000116406,0.9999999993339829,0.999999999805821,1.0000000003436373,1.0000000000587157,0.9999999999668244,0.9999999998991079,0.9999999993096741,0.9999999997318988,1.0000000001777325,1.0000000002150222,1.0000000000866758,0.9999999999727432,1.0000000006543932,0.999999999969042,1.0000000002803282,0.9999999997357826,0.9999999998371137,0.9999999997755421,0.9999999994014804,1.0000000003411578,0.9999999997830119,0.999999999668964,0.999999999870708,0.9999999999600538,0.9999999993720089,1.0000000002180942,0.9999999997743932,1.000000000160284,0.9999999997845147
87,1.000000000891008,1.0000000007847298,1.000000000878696,1.0000000007838876,1.0000000004046468,0.9999999997232836,0.9999999997350298,300.9999999996685,267.8786376320516,24.99828929646198,140.999999998455,537.4360019001477,0.9999999996844656,1.0000000007468843,0.9999999998530481,0.9999999998227168,0.9999999998350032,0.999999999708426,0.9999999993386882,1.0000000008235703,0.9999999997802066,0.9999999997805801,1.0000000000755669,1.0000000002507783,0.9999999994774963,1.000000000555476,0.9999999997905776,0.999999999885517,1.0000000003235239,0.9999999998705867,0.9999999998915224,0.9999999994485328,0.9999999997770675,0.9999999998667038,1.0000000000793305,0.9999999997551549,0.9999999993684038,0.9999999993105325,0.9999999998494712,1.0000000002382083,0.9999999998107855,0.9999999997781263
88,1.000000000575366,0.9999999995868656,0.9999999993912156,1.000000000191819,1.0000000001546552,0.9999999992794468,1.0000000008378507,301.0000000018164,343.1601468898326,28.46006624488964,141.00000000081516,614.8174253419568,1.0000000005619976,1.0000000008285654,0.9999999998823669,1.000000000169365,1.00000000018456,0.9999999997656716,1.0000000005252503,1.0000000008514223,0.9999999996317376,0.9999999999911374,0.9999999999082746,0.9999999999795658,1.000000000616374,0.9999999993422511,1.0000000000536509,0.9999999998875365,1.0000000002657308,0.9999999998509607,1.0000000008791337,0.9999999994264713,1.0000000003139244,1.0000000001839409,1.0000000001909761,1.0000000001908207,1.0000000004311094,1.0000000009135368,0.9999999999899686,0.9999999999704888,1.000000000202071,0.99999999991036
89,1.0000000007553462,0.9999999993716469,0.9999999993207636,0.9999999991105466,0.9999999991903992,1.0000000008142655,1.000000000312437,301.0000000025658,384.2028356067386,30.347390703527456,141.0000000014156,657.0049652326327,1.000000000858797,1.00000000069786,0.9999999998024339,1.0000000002305236,0.9999999997762158,0.9999999998480479,0.9999999994244282,0.9999999994184562,1.0000000001945502,0.9999999999603574,0.9999999996833363,0.9999999998722339,0.999999999428177,0.9999999993911849,0.9999999996817673,1.00000000023812,0.9999999998674044,1.0000000001189533,0.9999999993461106,1.0000000005942322,0.9999999997729353,0.9999999999204817,1.0000000002411191,0.9999999998725785,1.0000000008117513,1.0000000005873941,0.9999999996271488,1.0000000002979386,1.00000000023128,0.9999999998680617
90,1.0000000000887825,0.9999999994084441,1.0000000007624903,0.9999999994782494,0.9999999994335687,0.999999999448417,1.000000000290279,301.0000000016388,415.720108870789,31.796694408133664,141.00000000096014,689.4013862402554,1.00000000006717,1.000000000847379,0.9999999999511725,1.0000000002241398,1.000000000273691,0.9999999998153929,1.0000000004632152,1.000000000640037,1.000000000012281,1.0000000001644371,1.0000000000721954,0.9999999998191599,1.0000000003946625,1.0000000008293992,1.0000000000029616,0.9999999998381092,0.999999999778764,0.999999999828698,1.0000000000419245,1.000000000573248,0.9999999997067907,1.0000000001840534,0.9999999996585657,1.0000000000729998,1.000000000137653,0.9999999993670708,1.0000000004096772,0.999999999982181,0.9999999997616652,0.9999999997727388
91,1.0000000004257166,1.0000000004349203,1.0000000004417826,1.000000000533993,0.999999999244915,1.000000000165194,1.000000000480691,301.00000000033356,440.52130579613686,32.937163197749555,140.9999999997673,714.8943916285265,1.0000000001930276,1.0000000006236414,1.0000000002874088,0.9999999998169665,0.9999999999352093,0.9999999999541872,1.0000000002792713,0.9999999995236436,1.0000000001401104,0.9999999999866293,1.000000000002929,1.000000000091039,1.0000000003612939,0.9999999993648513,1.000000000170357,1.000000000261534,1.0000000001882525,1.0000000002305685,1.0000000001517377,0.999999999336563,0.9999999998911956,1.0000000002857592,0.9999999998483126,0.9999999997653249,1.0000000004465832,0.9999999993496117,0.999999999840301,0.9999999996352709,1.000000000096258,1.0000000001938496
