0,1,2,3,4,5,6
0.0,0.0,4.777600909961316,4.777600909961315,0.5667455265432226,-1.3322676295501878e-15,3.1691269404200466
0.0,0.0,4.741255737450814,4.741255737450814,0.5651476902518873,0.0,1.251787753325539
0.0,0.0,4.686011075234854,4.686011075234854,0.5627189790890551,0.0,1.1974985458804945
0.0,0.0,4.644577578572883,4.644577578572883,0.5608974457169316,4.440892098500626e-16,5.960656531131017
0.0,0.0,4.646758288923511,4.646758288923511,0.5609933158944114,0.0,2.157899933931942
0.0,0.0,4.640216157871624,4.640216157871623,0.5607057053619711,0.0,1.1524956502352586
0.0,0.0,4.616591795739797,4.616591795739798,0.5596671117726018,0.0,1.1292798707357312
0.0,0.0,4.40578979517889,4.40578979517889,0.550399661282848,0.0,3.0608481518210224
0.0,0.0,3.9282142283909063,3.9282142283909067,0.5294040924146821,0.0,3.4983615638744063
0.0,0.0,3.5309614928511284,3.5309614928511284,0.51193974175037,0.0,0.06242551127287399
0.0,0.0,3.2191199127110317,3.2191199127110317,0.49823030637070004,0.0,1.9228483224042625
0.0,0.0,2.961796091336685,2.9617960913366854,0.486917625428035,0.0,0.0
0.0,0.0,2.8095098185176846,2.8095098185176846,0.4802226913673337,0.0,2.397539881120236
0.0,0.0,2.8534874772553915,2.8534874772553915,0.4821560732798513,0.0,4.720470703278182
0.0,0.0,3.187499612626895,3.187499612626895,0.4968401887972367,0.0,0.0
0.0,0.0,3.5745756998637326,3.574575699863733,0.5138571452999744,0.0,3.3117903981909564
0.0,0.0,3.7595726279421817,3.759572627942182,0.521990132022879,0.0,3.7635329042351198
0.0,0.0,3.921308645613912,3.9213086456139115,0.5291005035193278,0.0,1.426372988086393
0.0,0.0,3.991818280284283,3.991818280284283,0.5322003059245213,0.0,0.515311794432867
0.0,0.0,4.022348225193103,4.022348225193103,0.5335424884092442,0.0,0.5453137248630276
0.0,0.0,4.0677796908312285,4.0677796908312285,0.5355397837734154,0.0,4.1687323625468835
0.0,0.0,4.128839580648872,4.128839580648873,0.5382241487428616,0.0,3.7312189504935023
0.0,0.0,4.189899470466514,4.189899470466514,0.5409085137123073,0.0,3.2652473504585577
0.0,0.0,4.303659860424382,4.303659860424383,0.5459097413041915,0.0,4.2079560555108415
0.0,0.0,4.408333957254625,4.408333957254626,0.5505115098232417,0.0,0.9246238453014434
0.0,0.0,4.495198919554722,4.495198919554722,0.5543303385595367,0.0,1.0099864806920116
0.0,0.0,4.506465923032978,4.506465923032978,0.5548256678098511,0.0,1.0210586216840918
0.0,0.0,4.564981650774882,4.564981650774882,0.5573981842389011,-2.3314683517128287e-15,4.375536301847387
0.0,0.0,4.671109554505548,4.6711095545055485,0.5620638662096074,0.0,1.9672309157447605
0.0,0.0,4.75106893402865,4.751068934028651,0.5655791060505481,0.0,1.7884781893744244
0.0,0.0,4.813219179021607,4.813219179021607,0.5683114061087338,0.0,1.322506589339481
0.0,0.0,4.6002364681100705,4.6002364681100705,0.5589480854415002,0.0,6.114122762571564
0.0,0.0,4.0583299459785,4.0583299459785,0.535124346337668,0.0,5.214900491294686
0.0,0.0,3.6021980309717123,3.6021980309717123,0.5150715008813903,0.0,6.228754666300869
0.0,0.0,3.275091478377202,3.2750914783772025,0.5006909742593587,0.0,0.0
0.0,0.0,3.0439361812104178,3.0439361812104178,0.49052873544645637,0.0,3.3260194921817363
0.0,0.0,2.947621474057589,2.9476214740575886,0.4862944692744136,0.0,0.0
0.0,0.0,3.012315881126281,3.012315881126281,0.48913861787299323,0.0,6.186067384328528
0.0,0.0,3.1944051954038915,3.194405195403892,0.4971437776925911,0.0,0.0
0.0,0.0,3.33215339921869,3.3321533992186896,0.5031995772367576,0.0,0.0
0.0,0.0,3.3063483267362335,3.3063483267362335,0.5020651134699083,0.0,4.734699797268963
0.0,0.0,3.2529209231457967,3.2529209231457967,0.4997162941216432,0.0,1.0030886700237904
0.0,0.0,3.1896803229775266,3.1896803229775266,0.4969360589747171,0.0,5.229129585285465
0.0,0.0,3.1391605331879293,3.1391605331879293,0.49471506652975883,0.0,0.48020069402572324
0.0,0.0,3.056293539863987,3.0562935398639866,0.49107199978551064,0.0,0.0
0.0,0.0,2.9981412638471854,2.9981412638471854,0.4885154617193719,0.0,4.720470703278179
0.0,0.0,2.929812339527444,2.9298123395274445,0.4855115294916586,0.0,5.229129585285465
0.0,0.0,2.8338610840997207,2.8338610840997207,0.48129324168252935,0.0,3.2975613042001766
0.0,0.0,2.7666225149552934,2.7666225149552934,0.4783372445435562,0.0,0.0
0.0,0.0,2.7379098286719974,2.7379098286719974,0.4770749538733998,0.0,0.5086588820072871
0.0,0.0,2.7201006941418524,2.7201006941418524,0.47629201409064503,0.0,0.0
0.0,0.0,2.680484456105406,2.680484456105406,0.47455037253308785,0.0,4.706241609287404
0.0,0.0,2.692114911308767,2.692114911308767,0.4750616801463156,0.0,2.863511481155179
0.0,0.0,2.7611707390787186,2.761170739078718,0.4780975690998557,0.0,2.3263944111663344
0.0,0.0,2.800786977115163,2.8007869771151634,0.47983921065741286,0.0,6.143380102356188
0.0,0.0,2.6663098388263107,2.6663098388263107,0.47392721637946655,0.0,0.0
0.0,0.0,2.4013535312247583,2.4013535312247583,0.4622789898156209,0.0,0.0
0.0,0.0,2.10550382698928,2.1055038269892803,0.44927260240413897,0.0,3.2406449282370553
0.0,0.0,1.7783972743947698,1.7783972743947696,0.4348920757821072,0.0,0.0
0.0,0.0,1.426939456218225,1.426939456218225,0.41944099884487995,0.0,1.8746519051221695
0.0,0.0,1.2045070004539604,1.20450700045396,0.4096622407418984,0.0,0.0
0.0,0.0,1.264476535096287,1.264476535096287,0.4122986706226043,0.0,5.1864423033131235
0.0,0.0,1.7733089502433004,1.7733089502433004,0.43466837870132013,0.0,6.1149219143746265
