0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
146.0,0.0,0.0,0.0,42.75,202.08222305870092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1044.987259694039,0.0,436.27559287688473,436.27559287688473,436.27559287688473
146.0,0.0,0.0,42.10047842488103,45.0,216.00380173294536,0.0,0.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,1116.987259694039,0.0,486.27559287688473,486.27559287688473,486.27559287688473
146.0,0.0,0.0,0.0,42.75,199.00380173294536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1044.987259694039,0.0,436.27559287688473,436.27559287688473,436.27559287688473
146.0,0.0,0.0,0.0,45.0,195.36118256177028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972.9872596940389,0.0,386.27559287688473,386.27559287688473,386.27559287688473
146.0,0.0,0.0,0.0,45.0,195.4344783076216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.9872596940389,0.0,336.27559287688473,336.27559287688473,336.27559287688473
146.0,0.0,0.0,0.0,42.75,197.46459107006763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.9872596940389,0.0,286.27559287688473,286.27559287688473,286.27559287688473
146.0,0.0,0.0,43.79444219731786,45.0,206.58529839105043,0.0,0.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,756.9872596940389,0.0,306.23829043911803,306.23829043911803,306.23829043911803
146.0,0.0,0.0,0.0,42.75,189.58529839105043,0.0,0.0,0.0,74.37780077292169,0.0,0.0,0.0,0.0,0.0,0.0,684.9872596940389,0.0,256.2382904391181,256.2382904391181,256.2382904391181
146.0,0.0,0.0,0.0,40.5,175.7835300496108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612.9872596940389,0.0,206.2382904391181,206.2382904391181,206.2382904391181
146.0,0.0,0.0,0.0,42.75,160.1814883470282,0.0,0.0,0.0,254.27291631051912,0.0,0.0,0.0,0.0,0.0,0.0,540.9872596940389,0.0,165.33959091413726,165.33959091413726,165.33959091413726
146.0,0.0,0.0,0.0,45.0,147.4501966902891,0.0,0.0,0.0,26.029295948762943,0.0,0.0,0.0,0.0,0.0,0.0,468.9872596940389,0.0,156.79989858303145,156.79989858303145,156.79989858303145
146.0,0.0,0.0,0.0,42.75,150.0937969739573,0.0,0.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,540.9872596940389,0.0,201.60152681379708,201.60152681379708,201.60152681379708
146.0,0.0,0.0,0.0,40.5,138.18281242788237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612.9872596940389,0.0,191.69480449905433,191.69480449905433,191.69480449905433
146.0,0.0,0.0,0.0,40.5,139.66094330255072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.9872596940389,0.0,241.69480449905433,241.69480449905433,241.69480449905433
