0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
215.72410945173723,0.0,0.0,319.81965913146695,40.5,306.0,0.0,0.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,587.5816385476277,0.0,0.0,500.0,0.0
232.88725030887053,0.0,0.0,435.419659131467,42.75,323.0,0.0,0.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,8.0,659.5816385476277,0.0,0.0,500.0,0.0
249.50263833810905,0.0,0.0,400.57786813046334,45.0,340.0,0.0,0.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,8.0,645.977890439763,0.0,0.0,500.0,0.0
211.95263833810904,0.0,0.0,284.9778681304633,42.75,323.0,0.0,0.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,573.977890439763,0.0,0.0,475.0,0.0
212.0144657334144,0.0,0.0,326.2934495273376,45.0,340.0,0.0,0.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,516.5223972077976,0.0,0.0,500.0,0.0
211.8289835474983,0.0,0.0,378.56529822780294,45.0,323.0,0.0,0.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,8.0,588.5223972077976,0.0,0.0,500.0,0.0
242.73253855216996,0.0,0.0,384.67164163374554,45.0,340.0,0.0,0.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,8.0,531.511933442863,0.0,0.0,500.0,0.0
205.18253855216994,0.0,0.0,269.0716416337455,42.75,323.0,0.0,0.0,0.0,249.91768363426016,0.0,0.0,0.0,0.0,0.0,0.0,459.51193344286304,0.0,0.0,475.0,0.0
191.6423389802917,0.0,0.0,220.26223954309057,40.5,306.0,0.0,0.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,387.51193344286304,0.0,0.0,475.0,0.0
209.08813094015906,0.0,0.0,261.1599754430279,42.75,323.0,0.0,0.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,8.0,459.51193344286304,0.0,0.0,500.0,0.0
171.53813094015905,0.0,0.0,145.5599754430279,40.5,306.0,0.0,0.0,0.0,253.58864594990342,0.0,0.0,0.0,0.0,0.0,0.0,387.51193344286304,0.0,0.0,475.0,0.0
178.0649323920434,0.0,0.0,207.68369061311222,42.75,323.0,0.0,0.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,8.0,459.51193344286304,0.0,0.0,458.45947836999375,0.0
159.9248851886319,0.0,0.0,92.08369061311221,40.5,306.0,0.0,0.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,473.4317618300956,0.0,0.0,445.94853051428277,0.0
181.61599637493597,0.0,0.0,207.68369061311222,42.75,323.0,0.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0,7.445651040601774,472.50062491953304,0.0,0.0,452.0019571728493,0.0
219.165996374936,0.0,0.0,323.28369061311224,45.0,340.0,0.0,0.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,15.445651040601774,544.500624919533,0.0,0.0,477.0019571728493,0.0
181.61599637493597,0.0,0.0,207.68369061311222,42.75,323.0,0.0,0.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,7.445651040601774,472.500624919533,0.0,0.0,460.6801015933359,0.0
186.86102041000902,0.0,0.0,161.99559739974165,45.0,340.0,0.0,0.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,400.500624919533,0.0,0.0,485.6801015933359,0.0
191.44655222849136,0.0,0.0,218.24023720793934,45.0,340.0,0.0,0.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,5.066546525343256,472.500624919533,0.0,0.0,500.0,0.0
193.44563801003198,0.0,0.0,232.29739688329477,45.0,340.0,0.0,0.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,477.56717144487624,0.0,0.0,500.0,0.0
194.3112215443073,0.0,0.0,307.1422111340691,45.0,340.0,0.0,0.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,8.0,405.56717144487624,0.0,0.0,500.0,0.0
195.59929227983602,0.0,0.0,198.1208399375862,45.0,340.0,0.0,0.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,333.56717144487624,0.0,0.0,475.0,0.0
197.3304593483867,0.0,0.0,231.90943502557502,42.75,323.0,0.0,0.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,405.56717144487624,0.0,0.0,500.0,0.0
199.06162641693734,0.0,0.0,271.78787122901053,45.0,340.0,0.0,0.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,477.56717144487624,0.0,0.0,500.0,0.0
202.28695553870128,0.0,0.0,368.82992239402387,42.75,323.0,0.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,549.5671714448763,0.0,0.0,475.0,0.0
239.8369555387013,0.0,0.0,484.4299223940239,45.0,340.0,0.0,0.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,8.0,621.5671714448763,0.0,0.0,500.0,0.0
209.69593840946266,0.0,0.0,455.5411240705733,45.0,340.0,0.0,0.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,16.0,693.5671714448763,0.0,0.0,500.0,0.0
247.24593840946267,0.0,0.0,391.2483538429772,45.0,340.0,0.0,0.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,8.0,734.44428715239,0.0,0.0,500.0,0.0
209.69593840946266,0.0,0.0,275.64835384297726,42.75,323.0,0.0,0.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,662.44428715239,0.0,0.0,475.0,0.0
212.7048716476578,0.0,0.0,391.2483538429772,45.0,316.47600919103803,0.0,0.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,598.9015017230561,0.0,0.0,500.0,0.0
214.97187614218848,0.0,0.0,400.66547194421264,45.0,323.0,0.0,0.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,8.0,592.0910539806853,0.0,0.0,500.0,0.0
248.24548130023297,0.0,0.0,466.713226369209,45.0,340.0,0.0,0.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,16.0,600.8775901251491,0.0,0.0,500.0,0.0
210.69548130023296,0.0,0.0,351.113226369209,42.75,323.0,0.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0,8.0,528.8775901251491,0.0,0.0,475.0,0.0
195.33137356684608,0.0,0.0,235.51322636920895,40.5,306.0,0.0,0.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,456.87759012514914,0.0,0.0,450.0,0.0
