,1_Plant1_x,1_Plant2_x,1_Plant3_x,2_Plant1_x,2_Plant2_x,2_Plant3_x,3_Plant1_x,3_Plant2_x,3_Plant3_x,4_Plant1_x,4_Plant2_x,4_Plant3_x,5_Plant1_x,5_Plant2_x,5_Plant3_x,6_Plant1_x,6_Plant2_x,6_Plant3_x,7_Plant1_x,7_Plant2_x,7_Plant3_x
20,279.7236236669533,0.0,0.0,1667.8873956532889,15.381642854906566,137.08039824073649,0.0,0.0,0.0,254.9999999994928,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
21,281.67004166730777,0.0,0.0,1677.9616907422394,15.389610114242734,138.37748790740488,0.0,0.0,0.0,254.99999999931953,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
22,284.28602745978435,0.0,0.0,1693.7214085081519,15.402115462636774,137.899113901048,0.0,0.0,0.0,254.99999999923816,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
23,426.9020132522613,0.0,0.0,1574.6378078959615,15.314796794639586,132.3638822890161,0.0,0.0,0.0,254.9999999993247,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
24,292.775843924614,0.0,0.0,1734.036561438708,15.438598118417907,140.3352248678722,0.0,0.0,0.0,254.99999999949412,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
25,296.2603909979656,0.0,0.0,1758.5948053538957,15.46468785161249,142.9689182610176,0.0,0.0,0.0,254.99999999949102,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
26,299.9819422146434,0.0,0.0,1779.922339625821,15.487458320993477,143.37593457215152,0.0,0.0,0.0,254.99999999931484,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
27,300.4646538787313,0.0,0.0,1782.3514046250752,15.491245871473271,143.76516132204338,0.0,0.0,0.0,254.9999999993548,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
28,302.971640263188,0.0,0.0,1795.9963843789087,15.507373822449805,144.76065901199624,0.0,0.0,0.0,254.99999999963205,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
29,308.5184727113971,0.0,0.0,1819.569887710738,15.535400769640233,146.74129504051768,0.0,0.0,0.0,254.99999999924216,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
30,310.9441683926403,0.0,0.0,1839.0027457459355,15.564038439983186,148.30745888003923,0.0,0.0,0.0,254.999999999578,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
31,354.26003891594604,0.0,0.0,1815.3678040640223,15.531605003394276,146.8886168560965,0.0,0.0,0.0,254.99999999942466,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
32,304.4820606314631,0.0,0.0,1804.3241661072434,15.516651155530479,145.2539771140776,0.0,0.0,0.0,254.99999999960667,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
33,282.2651867238974,0.0,0.0,1676.0223286044886,15.387020717018626,136.9525342223368,0.0,0.0,0.0,254.999999999625,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
34,261.7231499996744,0.0,0.0,1566.5472460423687,15.310863893527975,133.25507938025947,0.0,0.0,0.0,254.99999999955952,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
35,388.70894039625773,0.0,0.0,1351.5918920114525,15.202723693661145,125.38723910545076,0.0,0.0,0.0,254.99999999958118,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
36,378.80556561099064,0.0,0.0,1295.1044836875028,15.180258562669662,123.998969508604,0.0,0.0,0.0,254.99999999961875,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
37,533.679159450566,0.0,0.0,1115.8769414528579,15.116904159745081,120.16563987474987,0.0,0.0,0.0,254.99999999937626,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
38,267.10221901383517,0.0,0.0,1394.142548561189,15.221878392636228,127.3478954717296,0.0,0.0,0.0,254.99999999946056,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
39,415.9147453046443,0.0,0.0,1301.965995513138,15.182904305997294,124.16058253624611,0.0,0.0,0.0,254.99999999949424,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
40,250.15364140556696,0.0,0.0,1502.4549123672812,15.273337006300434,129.74607156677783,0.0,0.0,0.0,254.999999999489,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
41,249.04807598136557,0.0,0.0,1495.1778929459456,15.270397062274109,130.56255898778033,0.0,0.0,0.0,254.9999999994517,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
42,247.7590884130146,0.0,0.0,1482.279637119219,15.262621022594015,129.08647288491326,0.0,0.0,0.0,254.9999999992758,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
43,244.04967455645507,0.0,0.0,1467.9003407993273,15.255500055560084,128.632832167237,0.0,0.0,0.0,254.9999999993664,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
44,541.8852577400608,0.0,0.0,1162.5222917031717,15.133315250822799,121.47922662772574,0.0,0.0,0.0,254.99999999933226,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
45,238.3349913074141,0.0,0.0,1434.5844664737235,15.240270541362756,128.554158491433,0.0,0.0,0.0,254.99999999956972,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
46,536.8435762678887,0.0,0.0,1127.2990281529178,15.120695086421815,120.39360168746575,0.0,0.0,0.0,254.99999999943373,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
47,232.91616359442705,0.0,0.0,1404.6920021414169,15.22565691797587,126.78112043828573,0.0,0.0,0.0,254.9999999992561,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
48,228.80532877767817,0.0,0.0,1380.7614776560295,15.215926689980455,126.68818369617232,0.0,0.0,0.0,254.9999999995315,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
49,225.92463013715343,0.0,0.0,1364.3711734021133,15.208939029545057,126.24403462861643,0.0,0.0,0.0,254.999999999561,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
50,224.69449396092935,0.0,0.0,1357.369022176492,15.206002940667501,126.05737146967682,0.0,0.0,0.0,254.9999999996568,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
51,223.9314981047904,0.0,0.0,1353.5427907660178,15.20365464867432,125.42524518270163,0.0,0.0,0.0,254.99999999930486,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
52,222.2342216084812,0.0,0.0,1343.1400750922853,15.200246532990258,125.90857401499422,0.0,0.0,0.0,254.99999999953843,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
53,362.7325046165724,0.0,0.0,1209.9155637724355,15.148964642457667,122.09748134129055,0.0,0.0,0.0,254.99999999940806,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
54,225.69105997711088,0.0,0.0,1363.5684456839206,15.20784400710584,125.68233512775598,0.0,0.0,0.0,254.99999999927917,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
55,227.38833647342005,0.0,0.0,1372.4532336311217,15.21248847287239,126.71569767169291,0.0,0.0,0.0,254.99999999926496,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
56,221.62693919237063,0.0,0.0,1340.406049600904,15.198263135271148,125.09422507544609,0.0,0.0,0.0,254.9999999995748,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
57,210.2754294143029,0.0,0.0,1275.6137398382032,15.17295306377251,123.54746395948148,0.0,0.0,0.0,254.99999999952715,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
58,197.6003553959941,0.0,0.0,1202.6053766971124,15.147281009587928,122.47915883431804,0.0,0.0,0.0,254.99999999970245,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
59,183.5861457934413,0.0,0.0,1122.4404029775444,15.119851403021475,120.74022765448726,0.0,0.0,0.0,254.99999999923347,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
60,468.5286561426984,0.0,0.0,742.4156244876722,14.989703632231425,112.86448672883179,0.0,0.0,0.0,254.99999999919402,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
61,352.2202711694464,0.0,0.0,792.525789470603,15.008172598678316,113.80126775847012,0.0,0.0,0.0,254.99999999931904,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
62,161.56826537343062,0.0,0.0,996.6530829141631,15.077812265439986,117.84635686393277,0.0,0.0,0.0,254.9999999995313,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
63,183.36814697740152,0.0,0.0,1121.6269681474992,15.118813805520228,120.2802126559632,0.0,0.0,0.0,254.99999999964854,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
64,202.1316165008195,0.0,0.0,1229.0574370338416,15.155859951588724,122.5096510461806,0.0,0.0,0.0,254.99999999952345,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
65,229.17845317953623,0.0,0.0,1207.0559347508272,15.148855319034752,122.58841696905357,0.0,0.0,0.0,254.9999999993147,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
66,201.602190804723,0.0,0.0,1226.029066115917,15.154773981334564,122.44392418599372,0.0,0.0,0.0,254.9999999998683,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
67,500.7146241965613,0.0,0.0,926.6557516640635,15.055428284661204,116.72759981617982,0.0,0.0,0.0,254.99999999946846,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
68,200.839194948584,0.0,0.0,1221.664301250448,15.153214673974773,122.34954236956258,0.0,0.0,0.0,254.99999999933362,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
69,502.3841919880638,0.0,0.0,929.7404508503677,15.055808837552068,116.55701717068244,0.0,0.0,0.0,254.9999999994754,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
70,201.4931913967032,0.0,0.0,1225.4055531701135,15.154550923098757,122.43041647743047,0.0,0.0,0.0,254.99999999964305,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
71,203.5641801490804,0.0,0.0,1236.8292456513468,15.159359399063632,123.10954606405167,0.0,0.0,0.0,254.99999999955224,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
72,207.5660155578093,0.0,0.0,1259.5297843330225,15.167792869097237,123.7965216551105,0.0,0.0,0.0,254.99999999917694,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
73,211.3965661825071,0.0,0.0,1282.0186606989025,15.17536902333361,123.69463389965337,0.0,0.0,0.0,254.99999999960943,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
74,212.361989510683,0.0,0.0,1287.5330864459577,15.177463280950885,123.82227249469443,0.0,0.0,0.0,254.99999999922863,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
75,510.073001942266,0.0,0.0,980.5414408367674,15.072551334158089,117.53671208114184,0.0,0.0,0.0,254.99999999937995,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
76,510.5280049014776,0.0,0.0,976.4355239100635,15.071184394802875,117.45777738342642,0.0,0.0,0.0,254.9999999997042,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
77,535.8977846028675,0.0,0.0,946.6278437097695,15.062024163083057,117.10756090888466,0.0,0.0,0.0,254.9999999994206,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
78,519.0854245232879,0.0,0.0,922.1441009519484,15.053279503078725,116.40958131833867,0.0,0.0,0.0,254.9999999996596,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
79,203.06589714098965,0.0,0.0,1234.4011250020844,15.157787905763941,122.62612409063573,0.0,0.0,0.0,254.99999999974602,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
80,359.89100032215737,0.0,0.0,1024.3271074545114,15.086789760886576,118.3787101366948,0.0,0.0,0.0,254.99999999957757,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
81,176.9838959362386,0.0,0.0,1085.0381451362189,15.10669219919786,119.55688266511739,0.0,0.0,0.0,254.99999999960994,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
82,160.32255785320365,0.0,0.0,989.509904992548,15.075481047960492,117.70908071379506,0.0,0.0,0.0,254.9999999993027,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
83,170.00612095941497,0.0,0.0,914.0399269050916,15.050602633304427,116.25188707324388,0.0,0.0,0.0,254.9999999993429,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
84,468.2090080060782,0.0,0.0,602.111277843674,14.926507992725123,109.20693634476969,0.0,0.0,0.0,254.99999999941627,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
85,450.6216105394366,0.0,0.0,640.291368036627,14.945793905616151,110.34261437058389,0.0,0.0,0.0,254.99999999910312,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
86,162.2222618215497,0.0,0.0,1000.1445660118648,15.07955727792421,118.1765910307978,0.0,0.0,0.0,254.99999999944714,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
87,325.12770884972247,0.0,0.0,994.4258147349688,15.077047757145854,117.81006633826993,0.0,0.0,0.0,254.99999999960912,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
88,379.2926300602054,0.0,0.0,1120.5918853336657,15.118406819697837,120.26728007444994,0.0,0.0,0.0,254.99999999937816,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
89,226.3917704572386,0.0,0.0,1367.0298251579911,15.210060931763088,126.3153054544325,0.0,0.0,0.0,254.99999999919683,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
90,237.57199545127503,0.0,0.0,1431.1504862570057,15.237752511772838,127.52995074816354,0.0,0.0,0.0,254.9999999993521,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
91,246.36980481287765,0.0,0.0,1480.4341059942542,15.26264284642764,129.6561117828979,0.0,0.0,0.0,254.9999999995315,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
92,253.42362364616253,0.0,0.0,1520.306939441004,15.28387680391724,131.00081608032852,0.0,0.0,0.0,254.99999999943324,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
93,260.1971582873964,0.0,0.0,1558.4953137512312,15.305944382640881,132.39051920275028,0.0,0.0,0.0,254.99999999950387,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
94,264.99656622373465,0.0,0.0,1579.528407978541,15.31786997593708,132.5579945151748,0.0,0.0,0.0,254.9999999996832,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
95,408.5122559849114,0.0,0.0,1470.823568345553,15.256802347223603,128.72399845112608,0.0,0.0,0.0,254.99999999937347,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
96,411.3773832814333,0.0,0.0,1487.0497818953481,15.26506836818342,129.23992504607466,0.0,0.0,0.0,254.99999999943043,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
97,276.3169333149663,0.0,0.0,1642.9148683230746,15.361268702292245,135.3104467615385,0.0,0.0,0.0,254.99999999923577,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
98,279.7547663549589,0.0,0.0,1668.5807910803396,15.38130257658717,136.569412724212,0.0,0.0,0.0,254.9999999995222,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
99,282.77560709150924,0.0,0.0,1684.1012687436018,15.39467514147555,138.69631682336382,0.0,0.0,0.0,254.99999999916247,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
100,286.46601562018145,0.0,0.0,1705.7803734902432,15.41268586468376,138.5744527732906,0.0,0.0,0.0,254.99999999941318,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
101,285.98330395609344,0.0,0.0,1703.1123149605096,15.410302671367702,138.42281519685756,0.0,0.0,0.0,254.99999999923043,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
102,287.0421553482864,0.0,0.0,1708.963220244027,15.415538586968673,138.7570414936211,0.0,0.0,0.0,254.99999999938976,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
103,283.1804620355829,0.0,0.0,1687.5965410267027,15.396911921951416,137.56571297861754,0.0,0.0,0.0,254.9999999994064,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
104,269.8202488811493,0.0,0.0,1613.1510056936168,15.340248559255093,133.96003944487342,0.0,0.0,0.0,254.9999999994659,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
105,245.27981073267915,0.0,0.0,1474.8703498685934,15.259001981946463,128.85107164506124,0.0,0.0,0.0,254.99999999923193,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
106,222.0473654804472,0.0,0.0,1342.8030933800687,15.199239143713067,125.15414532293218,0.0,0.0,0.0,254.99999999967514,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
107,502.4897574128846,0.0,0.0,937.0597163034525,15.05826173660884,116.69877076221405,0.0,0.0,0.0,254.9999999995792,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
108,484.35654014750935,0.0,0.0,895.1508252495944,15.044233938611713,115.88278945036322,0.0,0.0,0.0,254.99999999951436,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
109,192.1036709629928,0.0,0.0,1171.1777210022276,15.136355070153138,121.78245037885789,0.0,0.0,0.0,254.99999999973627,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
110,512.9493523909364,0.0,0.0,915.6165899540418,15.051103300911972,116.28260143626856,0.0,0.0,0.0,254.9999999996229,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
111,233.13416241046676,0.0,0.0,1405.9316259157629,15.226211754750388,126.81542925240701,0.0,0.0,0.0,254.99999999966997,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
112,266.81497948860186,0.0,0.0,1596.310106885439,15.32891640571336,133.24255089583554,0.0,0.0,0.0,254.99999999939917,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
113,276.32907067433496,0.0,0.0,1648.249882479053,15.366286941158831,136.88767741486592,0.0,0.0,0.0,254.9999999995656,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
114,282.63546499548374,0.0,0.0,1684.575042388742,15.394360601918047,137.4035443725413,0.0,0.0,0.0,254.9999999993377,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
115,286.9020132522609,0.0,0.0,1708.1891896035995,15.414829043885975,138.71246833222912,0.0,0.0,0.0,254.99999999922767,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
116,326.41264746576246,0.0,0.0,1678.3388532200293,15.388915016652179,137.0735465385287,0.0,0.0,0.0,254.99999999931293,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
117,290.888277316987,0.0,0.0,1730.1636866099777,15.435270701002015,140.02244259461273,0.0,0.0,0.0,254.99999999962446,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
118,295.24825363778115,0.0,0.0,1754.0895648890464,15.459255832688912,141.56232769694117,0.0,0.0,0.0,254.9999999996527,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
119,296.213676965957,0.0,0.0,1759.3708135102179,15.464816033154735,141.91967747457667,0.0,0.0,0.0,254.99999999971297,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
120,435.23611627682874,0.0,0.0,1614.8198126360685,15.341165075909691,134.0329076601863,0.0,0.0,0.0,254.9999999992462,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
121,291.07513344502104,0.0,0.0,1731.1914941019193,15.436262357861862,140.08606123910647,0.0,0.0,0.0,254.9999999997484,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
122,427.13558341230384,0.0,0.0,1575.9506330941988,15.315618286961326,132.41575784006892,0.0,0.0,0.0,254.99999999948693,0.0,0.0,0.0,0.0,0.0,159.9999999999996,0.0,0.0,0.0,0.0,0.0
