0,1,2,3,4,5,6
0.0,0.0,0.0,352.0275100537525,47.37992601901352,0.0,132.63536258749278
0.0,0.0,0.0,349.12263274583023,47.24634690505776,0.0,104.64945617801506
0.0,0.0,0.0,344.7072192377887,47.043306651845,0.0,100.1108784356093
0.0,0.0,0.0,341.39565910675753,46.89102646193544,0.0,121.70694512880488
0.0,0.0,0.0,341.56995174523274,46.899041208772786,0.0,121.88609951337345
0.0,0.0,0.0,341.0470738298069,46.87499696826075,0.0,96.34863635966761
0.0,0.0,0.0,339.1589035796576,46.788170544189505,0.0,94.40779719350711
0.0,0.0,0.0,322.3106151937091,46.01341168324609,0.0,102.08954001853729
0.0,0.0,0.0,284.1405273676124,44.2581821258674,0.0,62.85472979800212
0.0,0.0,0.0,252.3902183920234,42.79816241033093,0.0,5.218772742412265
0.0,0.0,0.0,227.46637109005172,41.65205361259052,0.0,4.599695749094849
0.0,0.0,0.0,206.89983974996315,40.706313485783724,0.0,0.0
0.0,0.0,0.0,194.72840382976932,40.14661699830909,0.0,12.489052144289019
0.0,0.0,0.0,198.24330537235514,40.30824772619556,0.0,0.0
0.0,0.0,0.0,224.93912783215941,41.535839783449,0.0,0.0
0.0,0.0,0.0,255.8760711615302,42.958457347077854,0.0,56.799903260936084
0.0,0.0,0.0,270.6618966588537,43.63837503711267,0.0,74.00012405802616
0.0,0.0,0.0,283.5886006791072,44.2328020942158,0.0,62.287407580201396
0.0,0.0,0.0,289.22406265647606,44.491945575289975,0.0,43.08006601458773
0.0,0.0,0.0,291.6641595951306,44.604152031012816,0.0,45.5882273985491
0.0,0.0,0.0,295.29525623003315,44.771125923457525,0.0,74.3206104103959
0.0,0.0,0.0,300.17545010734256,44.9955388349032,0.0,104.33693317831832
0.0,0.0,0.0,305.0556439846517,45.21995174634889,0.0,109.35325594624055
0.0,0.0,0.0,314.14790995844794,45.6380543730304,0.0,93.69914300790529
0.0,0.0,0.0,322.5139566052637,46.022762221223005,0.0,77.29855346720068
0.0,0.0,0.0,329.45661337119753,46.34201630357727,0.0,84.43486978585213
0.0,0.0,0.0,330.35712533665344,46.38342582890355,0.0,85.36050077279006
0.0,0.0,0.0,335.03397780240806,46.59848820237232,0.0,115.16781009204898
0.0,0.0,0.0,343.51621954154064,46.98853921512315,0.0,148.8866568077234
0.0,0.0,0.0,349.90694961896935,47.28241326582582,0.0,130.45565090857423
0.0,0.0,0.0,354.87428981551614,47.510833550690165,0.0,110.5615508687806
0.0,0.0,0.0,337.85170879109245,46.72805994290941,0.0,118.06413930924221
0.0,0.0,0.0,294.5399881299735,44.736395353829025,0.0,98.54427474393172
0.0,0.0,0.0,258.0837779155509,43.05997747368423,0.0,51.87315768529803
0.0,0.0,0.0,231.93988214425173,41.85776544808238,0.0,0.0
0.0,0.0,0.0,213.46486246586716,41.00820228332375,0.0,6.009635235722669
0.0,0.0,0.0,205.76693759987342,40.65421763134098,0.0,0.0
0.0,0.0,0.0,210.93761920797482,40.89198845418223,0.0,10.040608888517509
0.0,0.0,0.0,225.49105452066473,41.56121981510059,0.0,0.0
0.0,0.0,0.0,236.5005395176895,42.06748465699293,0.0,0.0
0.0,0.0,0.0,234.4380766290648,41.97264348608434,0.0,22.880006449270862
0.0,0.0,0.0,230.1679069864192,41.77628218856937,0.0,43.49072402733889
0.0,0.0,0.0,225.11342047063488,41.543854530286346,0.0,60.95827652278257
0.0,0.0,0.0,221.07564101262304,41.35817956188784,0.0,31.807866613608834
0.0,0.0,0.0,214.45252075056058,41.0536191820687,0.0,0.0
0.0,0.0,0.0,209.80471705788517,40.839892599739485,0.0,20.22254974483587
0.0,0.0,0.0,204.34354771899166,40.588763865502656,0.0,39.60904569501798
0.0,0.0,0.0,196.67467162607716,40.23611500465945,0.0,30.523926857533468
0.0,0.0,0.0,191.30064860642122,39.9889936438413,0.0,0.0
0.0,0.0,0.0,189.00579553316274,39.883466143816236,0.0,22.641133936512688
0.0,0.0,0.0,187.58240565228093,39.81801237797792,0.0,0.0
0.0,0.0,0.0,184.4160893866458,39.67241114376614,0.0,21.745362013669475
0.0,0.0,0.0,185.34565012518092,39.71515646023198,0.0,47.70085206470231
0.0,0.0,0.0,190.8649170102329,39.96895677674793,0.0,57.79321572873641
0.0,0.0,0.0,194.03123327586792,40.11455801095971,0.0,36.04785371506688
0.0,0.0,0.0,183.28318723655616,39.6203152893234,0.0,0.0
0.0,0.0,0.0,162.10663166180387,38.646523548585904,0.0,0.0
0.0,0.0,0.0,138.46093037531782,37.55918956098601,0.0,0.6947218268526854
0.0,0.0,0.0,112.31703460401856,36.35697753538416,0.0,0.0
0.0,0.0,0.0,84.22687103641164,35.06526750343196,0.0,0.0
0.0,0.0,0.0,66.44902191192834,34.24776332602271,0.0,0.0
0.0,0.0,0.0,71.24206946999988,34.468168864049716,0.0,0.0
0.0,0.0,0.0,111.91035178090954,36.33827645943036,0.0,0.0
0.0,0.0,0.0,146.91412334137118,37.94790478259728,0.0,0.0
0.0,0.0,0.0,148.30846444917373,38.01202275729604,0.0,26.43323507654918
0.0,0.0,0.0,145.92646505667764,37.90248788385232,0.0,48.98479182077755
0.0,0.0,0.0,144.270684991162,37.826347788897536,0.0,24.76112748724182
0.0,0.0,0.0,144.5030751757958,37.83703411801399,0.0,0.0
0.0,0.0,0.0,145.5197822335685,37.8837868078985,0.0,0.0
0.0,0.0,0.0,145.72312364512314,37.89313734587542,0.0,21.02874447539494
0.0,0.0,0.0,149.5866104646595,38.07079756743657,0.0,0.0
0.0,0.0,0.0,157.05214514601937,38.414095890302875,0.0,17.654670232685135
0.0,0.0,0.0,164.19814332350788,38.742700510634045,0.0,0.0
0.0,0.0,0.0,165.9991672544196,38.82551956128662,0.0,26.851261973876092
0.0,0.0,0.0,161.728997611774,38.62915826377166,0.0,26.04506724331725
0.0,0.0,0.0,160.7122905540012,38.58240557388714,0.0,0.0
0.0,0.0,0.0,159.4050957654363,38.52229497260704,0.0,23.65634211573513
0.0,0.0,0.0,147.95987917222314,37.995993263621344,0.0,36.891870862393546
0.0,0.0,0.0,148.65704972612446,38.02805225097073,0.0,40.144778020550575
0.0,0.0,0.0,132.97071226334498,37.306725035609624,0.0,0.0
0.0,0.0,0.0,100.0003548184288,35.79060209221174,0.0,0.0
0.0,0.0,0.0,68.91816762366209,34.3613055728851,0.0,0.0
0.0,0.0,0.0,50.588391810673436,33.51842136382425,0.0,0.0
0.0,0.0,0.0,44.89483228714616,33.25660630047096,0.0,9.467317664640403
0.0,0.0,0.0,50.82078199530722,33.52910769294071,0.0,2.7549972493922037
0.0,0.0,0.0,72.46211793932706,34.52427209191113,0.0,0.0
0.0,0.0,0.0,115.19286313886151,36.48922085820037,0.0,40.14477802055046
0.0,0.0,0.0,165.01150896972604,38.78010266254166,0.0,90.40270794532728
0.0,0.0,0.0,192.17211179879786,40.02906737802802,0.0,93.32093287394241
0.0,0.0,0.0,213.0291308696786,40.98816541623039,0.0,89.7597408939913
0.0,0.0,0.0,229.4416876594387,41.74288741008043,0.0,81.6301121075396
0.0,0.0,0.0,242.60078186432588,42.34800079630002,0.0,70.15626814247287
0.0,0.0,0.0,255.23699815378725,42.92906994200759,0.0,58.14496102370034
0.0,0.0,0.0,262.3248987851172,43.25500298005964,0.0,40.43057266282578
0.0,0.0,0.0,270.7490429780913,43.64238241053134,0.0,24.08970125031041
0.0,0.0,0.0,276.09401722466805,43.88816798020994,0.0,54.58376904374922
0.0,0.0,0.0,283.4433568137111,44.22612313851802,0.0,37.138112259727556
0.0,0.0,0.0,291.7222571412892,44.60682361329194,0.0,70.64794552673861
0.0,0.0,0.0,297.3577191186581,44.865967094366106,0.0,101.44060396112502
0.0,0.0,0.0,304.2422783384333,45.18254959444126,0.0,133.51720215158676
0.0,0.0,0.0,303.34176637297765,45.141140069114975,0.0,107.59157116464884
0.0,0.0,0.0,305.31708294236466,45.23197386660489,0.0,84.62198752309355
0.0,0.0,0.0,298.11298721871776,44.900697663994606,0.0,52.216939627589085
0.0,0.0,0.0,273.18913991674594,43.75458886625418,0.0,26.597862634271706
0.0,0.0,0.0,227.40827354389333,41.6493820303114,0.0,4.539977620905346
0.0,0.0,0.0,184.0675041096951,39.65638165009145,0.0,0.0
0.0,0.0,0.0,147.5822451221932,37.9786279788071,0.0,0.0
0.0,0.0,0.0,130.9953956939579,37.21589123811971,0.0,0.0
0.0,0.0,0.0,128.20671347835267,37.087655288722175,0.0,0.0
0.0,0.0,0.0,144.4740264027166,37.835698326874436,0.0,0.0
0.0,0.0,0.0,204.7502305421007,40.60746494145646,0.0,18.86810409271277
0.0,0.0,0.0,267.5827267124563,43.496781176319566,0.0,58.45325972971249
0.0,0.0,0.0,285.33152706386045,44.31294956258926,0.0,89.07895142588792
0.0,0.0,0.0,297.0962801609452,44.85394497411009,0.0,76.171872384272
0.0,0.0,0.0,305.0556439846517,45.21995174634889,0.0,59.353255946240544
