0,1,2,3,4,5,6,7,8,9
0.3848571428571429,0.11428571428571428,0.10714285714285714,0.0,1.1102230246251565e-16,0.14242857142857143,0.0,0.0,0.21685714285714286,0.03442857142857125
0.46306451612903227,2.7755575615628914e-17,0.12096774193548387,0.0,0.3248387096774193,2.7755575615628914e-17,0.0,0.0,0.0,0.09112903225806453
0.0,0.17647058823529413,0.0,0.0,0.0647058823529412,0.24490196078431373,0.0,0.0,0.40509803921568627,0.10882352941176471
0.0,0.0,0.0,0.0,0.5555263157894736,0.0,0.0,0.0,0.44447368421052635,2.7755575615628914e-17
0.0,0.24242424242424243,0.15151515151515152,0.030303030303030304,0.0,0.040000000000000036,0.0,0.00696969696969697,0.5287878787878788,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.734723475976807e-18,0.0,0.0
0.0,0.0,-1.1102230246251565e-16,0.9090909090909091,-8.881784197001252e-16,-2.220446049250313e-16,0.0,-3.469446951953614e-18,0.09090909090909227,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.440892098500626e-16,2.220446049250313e-16,0.0,0.0,1.7763568394002505e-15,1.0,0.0,6.938893903907228e-18,2.220446049250313e-16,-2.6645352591003757e-15
0.0,0.0,0.6818181818181818,0.31818181818181934,-8.881784197001252e-16,0.0,0.0,-3.469446951953614e-18,0.0,-2.220446049250313e-16
2.220446049250313e-16,0.0,0.5263157894736842,0.0,4.440892098500626e-16,5.551115123125783e-17,0.0,0.0,0.0,0.47368421052631515
0.7486206896551725,0.2513793103448275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5566666666666666,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.44333333333333336
5.551115123125783e-17,2.7755575615628914e-17,2.7755575615628914e-17,0.0,0.44666666666666643,1.3877787807814457e-17,0.0,8.673617379884035e-19,5.551115123125783e-17,0.5533333333333333
0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.6246397694524496,0.0,0.0,0.0,0.0,0.3753602305475504
0.28733333333333333,0.13333333333333333,0.1,0.0,0.0,-6.938893903907228e-18,0.0,-4.336808689942018e-19,0.11320000000000002,0.36613333333333337
0.0,0.0,0.0,0.0,0.938722294654498,0.0,0.0,0.0,0.0,0.06127770534550203
0.0,0.0,0.0,0.0,0.727663734115347,0.0,0.0,0.0,0.0,0.272336265884653
0.22213953488372093,0.06595348837209297,0.0,0.0,0.6976744186046512,0.014232558139534885,0.0,0.0,0.0,0.0
0.23756345177664973,0.10152284263959391,0.07614213197969544,0.01015228426395939,0.1223350253807107,0.022639593908629442,0.0,0.00233502538071066,0.13116751269035534,0.29614213197969547
0.0,0.0,0.06855575868372943,0.0,0.6489945155393053,0.0,0.0,0.0,0.000182815356489896,0.2822669104204753
0.0,0.025621890547263604,0.0,0.0,0.6053067993366501,0.0,0.0,0.0,0.13134328358208955,0.23772802653399672
0.0,0.05047770700636933,0.0,0.0,0.5812101910828026,0.0,0.0,0.0,0.12006369426751592,0.2482484076433121
0.21938262742282838,0.0,0.0,0.0,0.5025125628140703,0.0,0.0,0.0,0.06654702081837777,0.2115577889447236
0.2024964336661912,0.0,0.0,0.0,0.49928673323823114,0.0,0.0,0.001640513552068476,0.07560627674750345,0.22097004279600574
0.18208333333333332,0.0625,0.052083333333333336,0.0,0.4930555555555556,0.0029861111111111113,0.0,0.0015972222222222223,0.011527777777777665,0.19416666666666668
0.0014705882352941402,0.07352941176470588,0.05514705882352941,0.0,0.5514705882352942,0.00463235294117647,0.0,0.0016911764705882354,0.10573529411764707,0.20632352941176468
0.19451263537906138,0.07220216606498195,0.05415162454873646,0.0,0.35740072202166057,0.003104693140794224,0.0,0.001660649819494585,0.10129963898916967,0.21566787003610108
0.17034795763993948,0.0,0.0,0.0,0.5295007564296521,0.0,0.0,0.0017397881996974306,0.0701966717095309,0.2282148260211801
0.14874551971326164,0.06451612903225806,0.053763440860215055,0.0,0.5161290322580645,0.007383512544802868,0.0,0.0016487455197132616,0.11318996415770609,0.09462365591397848
0.14541128484024474,0.027532290958531602,0.0,0.0,0.48266485384092456,0.0,0.0,0.0015635622025832788,0.12474507138001362,0.21808293677770224
0.04047945205479452,0.0684931506849315,0.05136986301369863,0.0,0.4931506849315068,0.009794520547945206,0.0,0.0015753424657534247,0.12294520547945205,0.2121917808219178
0.16022988505747127,0.009655172413793087,0.05747126436781609,0.0,0.5363984674329502,0.014022988505747127,0.0,0.0017624521072796937,1.3877787807814457e-17,0.22045977011494253
0.0,0.010098522167487745,0.0,0.0,0.599343185550082,0.0,0.0,0.0,0.1255336617405583,0.2650246305418719
0.09047210300429184,0.07725321888412018,0.04291845493562232,0.0,0.6266094420600858,0.029527896995708153,0.0,0.0019742489270386265,0.13124463519313304,0.0
0.1775,0.09482758620689655,0.0,0.0,0.603448275862069,3.469446951953614e-18,0.0,0.0,0.12422413793103451,0.0
0.0,0.0,0.0,0.0,0.6405693950177935,0.0,0.0,0.0,0.06592526690391465,0.2935053380782918
0.2325806451612903,0.10752688172043011,0.053763440860215055,0.0,0.07838709677419362,0.04129032258064516,0.0,0.0024731182795698927,0.14655913978494625,0.33741935483870966
0.3229230769230769,0.0,0.0,0.0,0.09461538461538473,0.11323076923076923,0.0,0.0035384615384615385,0.0,0.4656923076923077
0.38053571428571425,0.19642857142857142,0.0,0.0,0.41892857142857154,0.0,0.0,0.004107142857142857,0.0,0.0
0.0,0.16071428571428573,0.08928571428571429,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.2935714285714286,0.4564285714285714
5.551115123125783e-17,-1.1102230246251565e-16,2.7755575615628914e-17,0.0,1.0,0.0,0.0,0.0,5.551115123125783e-17,5.551115123125783e-17
-1.1102230246251565e-16,0.0,0.1875,0.0,0.0,0.0,0.0,-8.673617379884035e-19,0.26175000000000004,0.5507500000000001
0.0,5.551115123125783e-17,0.14458333333333329,0.0,0.0,0.0,0.0,1.734723475976807e-18,0.0,0.8554166666666667
-1.2212453270876722e-15,1.1102230246251565e-16,0.0,0.0,8.881784197001252e-16,0.0,0.0,0.0,1.0000000000000002,0.0
0.0,0.0,-1.1102230246251565e-16,0.23076923076923078,-8.881784197001252e-16,0.0,0.0,0.0,-2.220446049250313e-16,0.7692307692307703
0.0,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,-3.469446951953614e-18,0.0,1.0
4.440892098500626e-16,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,6.938893903907228e-18,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.552713678800501e-15,0.0,0.0,0.0,1.4210854715202004e-14,1.7763568394002505e-15,0.0,1.3877787807814457e-17,1.0,0.0
0.0,-4.440892098500626e-16,0.0,-5.551115123125783e-17,0.0,-4.440892098500626e-16,0.0,-3.469446951953614e-18,0.9999999999999999,0.0
-4.440892098500626e-16,0.0,0.0,0.0,-1.7763568394002505e-15,0.0,0.0,0.0,0.8648,0.1352000000000022
0.0,0.003529411764705781,0.0,0.0,0.0,0.0,0.0,0.0,0.9964705882352942,0.0
0.0,0.10592592592592498,5.551115123125783e-17,0.0,8.881784197001252e-16,0.8940740740740741,0.0,0.0,0.0,0.0
4.440892098500626e-16,2.220446049250313e-16,0.1989473684210501,0.05263157894736842,1.7763568394002505e-15,0.0,0.05263157894736842,0.0,0.6957894736842105,2.220446049250313e-16
-4.440892098500626e-16,0.0,-1.1102230246251565e-16,0.0,0.05772727272727318,0.9422727272727273,0.0,-1.734723475976807e-18,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.1102230246251565e-16,0.0,0.13157894736842105,0.0,0.8623684210526313,0.0,0.0060526315789473685,5.551115123125783e-17,1.1102230246251565e-16
0.0,0.0,0.5147058823529411,0.0,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.485294117647058
0.11428571428571432,0.8857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,-2.220446049250313e-16,1.0000000000000002,0.0,1.734723475976807e-18,0.0,0.0
0.0,0.0,1.1102230246251565e-16,0.0,1.7763568394002505e-15,1.0,0.0,-2.1094237467877974e-15,0.0,2.220446049250313e-16
0.0,2.220446049250313e-16,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.013529411764705884,0.9258823529411765,0.060588235294115625
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4.440892098500626e-16,0.0,1.1102230246251565e-16,0.0,0.6428571428571417,4.440892098500626e-16,0.35714285714285715,0.0,2.220446049250313e-16,0.0
0.97909090909091,-2.220446049250313e-16,-2.220446049250313e-16,0.0,0.0,-4.440892098500626e-16,0.0,0.02090909090909091,0.0,0.0
4.440892098500626e-16,2.220446049250313e-16,1.1102230246251565e-16,0.0,1.7763568394002505e-15,0.19785714285713987,0.7857142857142857,0.016428571428571428,0.0,4.440892098500626e-16
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8.881784197001252e-16,4.440892098500626e-16,0.0,0.928333333333332,0.07166666666666667,0.0,6.938893903907228e-18,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.440892098500626e-16,1.0,0.0,0.0,0.0,3.469446951953614e-18,0.0,0.0,0.0,-4.440892098500626e-16
0.0,1.0,0.0,0.0,8.881784197001252e-16,3.469446951953614e-18,0.0,1.734723475976807e-18,-1.1102230246251565e-15,2.220446049250313e-16
0.9999999999999998,4.440892098500626e-16,0.0,0.0,0.0,-3.469446951953614e-18,0.0,0.0,0.0,-2.220446049250313e-16
0.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998
0.0,0.5384615384615384,5.551115123125783e-17,0.0,0.0,0.011025641025641025,0.0,0.0,5.551115123125783e-17,0.4505128205128205
0.4097368421052632,0.5789473684210527,5.551115123125783e-17,0.0,0.0,0.01131578947368421,0.0,0.0,5.551115123125783e-17,0.0
