0,1,2,3,4,5,6,7,8,9
0.0,0.051173799014904375,0.04797543657647285,0.23667882044393274,0.46056419113413943,0.0009595087315291684,0.16631484679843922,0.0014712467216785009,0.0,0.03486215057890361
0.0,0.0,0.0,0.22890373669883693,0.45162088591932786,0.1462509279881208,0.17322444939371445,0.0,0.0,0.0
0.0,0.0,0.0,0.24385783088459428,0.4511369871364994,0.09985978174724136,0.170700481619216,0.0,0.0,0.034444918612448944
0.0,0.0,0.0,0.2459419576979833,0.43039842597147165,0.11122725036891201,0.1783079193310379,0.0,0.0,0.03412444663059518
0.0,0.0,0.0,0.25479252608590147,0.45498665372482405,0.13855860228099975,0.1516622179082747,0.0,0.0,0.0
0.0,0.0,0.06198090987975703,0.26651791248295525,0.44626255113425073,0.1446634436593529,0.04431635056402622,0.0,0.0,0.036258832279657864
0.0,0.0,0.0,0.25463805020007274,0.44258518249060264,0.09688371529040868,0.15763307869528315,0.0,0.0,0.048259973323632833
0.0,0.0,0.0,0.25479252608590147,0.43072069885950154,0.13855860228099837,0.17592817277359865,0.0,0.0,0.0
0.0,0.0,0.0,0.24857523948102342,0.4243967503334546,0.09809627743421859,0.18188432157148055,0.0,0.0,0.047047411179822966
0.0,0.0,0.0,0.2506864032469858,0.44168556762564165,0.1345350364092157,0.17309299271815687,0.0,0.0,0.0
0.0,0.0,0.044899425287356326,0.2514367816091954,0.4250478927203065,0.06339798850574702,0.1795977011494253,0.0,0.0,0.03562021072796935
0.0,0.0,0.0,0.25356194156000966,0.4286404250181116,0.1366819608790148,0.18111567254286406,0.0,0.0,0.0
0.0,0.0,0.044552690982535344,0.24949506950219794,0.4277058334323395,0.1000356421527859,0.17821076393014137,0.0,0.0,0.0
0.0,0.0,0.0,0.2563633034242813,0.42727217237380216,0.13324787889885847,0.18311664530305807,0.0,0.0,0.0
0.0,0.053431488957492286,0.04452624079791023,0.24934694846829733,0.4333887437663263,0.0,0.17810496319164093,0.0013654713844692473,0.03983614343386362,0.0
0.12120306146854819,0.05381487682372637,0.04484573068643865,0.25711552260224824,0.027983735948337918,0.1389619708203779,0.18536235350394642,0.0013752690743841186,0.07845013154747667,0.09088734752451566
0.0,0.05299105040037683,0.05887894488930758,0.24729156853509185,0.4357041921808763,0.0,0.1825247291568535,0.0013542157324540744,0.021255299105039954,0.0
0.0,0.04973887092762994,0.04663019149465307,0.26112907237005717,0.4414324794827159,0.0,0.14921661278288983,0.0014299925391693612,0.050422780402884636,0.0
0.0,0.057751540041067764,0.04812628336755647,0.26309034907597534,0.44917864476386055,0.14656057494866528,0.0,0.0014758726899383983,0.03381673511293618,0.0
0.0,0.0,0.0,0.25234318673395817,0.4265801490026436,0.14083153088199957,0.1802451333813987,0.0,0.0,0.0
0.0,0.0,0.0,0.2451409560497286,0.4144049495126372,0.044533940349033324,0.21012081947119596,0.0,0.0,0.08579933461740501
0.0,0.0,0.0,0.24132383360147094,0.4136980004596645,0.13812916570903236,0.20684900022983224,0.0,0.0,0.0
0.0,0.0486529222161406,0.060816152770175755,0.2554278416347382,0.4196314541142127,0.0,0.18853007358754484,0.0013987715137140425,0.02554278416347388,0.0
0.0,0.0,0.0,0.24765931742675926,0.42887345212926603,0.14829356689821813,0.17517366354575656,0.0,0.0,0.0
0.0,0.0,0.0,0.2552989372439589,0.4334144748560237,0.13317105028795306,0.17811553761206436,0.0,0.0,0.0
0.0,0.0,0.0,0.2514367816091954,0.4310344827586207,0.1439176245210727,0.17361111111111113,0.0,0.0,0.0
0.0,0.0,0.0,0.2460393662986078,0.4320691310609701,0.13586173787806008,0.186029764762362,0.0,0.0,0.0
0.0,0.0,0.0,0.2534779533128979,0.43615892478189083,0.0,0.1709502475831172,0.0,0.05157981608111295,0.08783305824098091
0.0,0.0,0.0,0.2542951063697823,0.4279600570613415,0.04484277119642688,0.17986727035911432,0.0,0.0,0.09303479501333499
0.0,0.04806536890170632,0.04506128334534967,0.2463350156212449,0.4385964912280702,0.0,0.1742369622686854,0.0013818793559240569,0.04632299927901956,0.0
0.0,0.056732223903177004,0.06303580433686334,0.2710539586485124,0.4412506303580434,0.0,0.14498234997478568,0.0014498234997478569,0.02149520927887033,0.0
0.0,0.0,0.0,0.26064291920069504,0.453022216705971,0.143601836912002,0.1427330271813319,0.0,0.0,0.0
0.0,0.04989397530248222,0.06236746912810278,0.26194337033803167,0.4428090308095298,0.0,0.14968192590744667,0.001434451789946364,0.03186977672446041,0.0
0.0,0.0,0.061109753116597415,0.25666096308970915,0.4277682718161819,0.07724272793937909,0.1772182840381325,0.0,0.0,0.0
0.0,0.0,0.0,0.2531794630240226,0.4239284032030146,0.1403674046161093,0.1825247291568535,0.0,0.0,0.0
0.1319536623627368,0.048268372149149266,0.060335465186436586,0.24134186074574634,0.045492940750573224,0.13720284783395678,0.18100639555930975,0.001387715699288028,0.05707735006636901,0.09593338964643416
0.0,0.0,0.0,0.24545019157088124,0.4310344827586208,0.1425407088122604,0.1795977011494253,0.0013769157088122607,0.0,0.0
0.0,0.0,0.0,0.24722624216111916,0.44018330921370136,0.04486251808972366,0.17486734201640133,0.0,0.0,0.09286058851905452
0.0,0.0,0.0,0.24777006937561943,0.43359762140733443,0.05977452923686777,0.1734390485629336,0.0,0.0,0.08541873141724479
0.0,0.0,0.04654626698938745,0.24204058834481476,0.45305033203003797,0.090796251473965,0.16756656116179483,0.0,0.0,0.0
0.0,0.0,0.06335931065070012,0.2534372426028005,0.4435151745549009,0.0749540644997782,0.16473420769182032,0.0,0.0,0.0
0.0,0.0,0.0,0.24464044292795986,0.4506534474988734,0.1437584497521405,0.1609476598210262,0.0,0.0,0.0
0.0,0.0,0.06751282743721305,0.24979746151768836,0.4658385093167702,0.013300027005131054,0.14852822036186875,0.0,0.05502295436132865,0.0
0.0,0.0,0.050631202322284484,0.2295281171943563,0.4793087153176264,0.03395665969081216,0.14851819347870115,0.0,0.05805711199621954,0.0
0.0,0.0,0.0528466741826381,0.23957158962795938,0.500281848928974,0.13331454340473506,0.00711668545659544,0.0016206313416009018,0.06524802705749716,0.0
0.0,0.0,0.0,0.22813089993706734,0.5427942101950912,0.15040906230333542,0.0,0.0,0.0,0.07866582756450607
0.0,0.0,0.0,0.23845481281297193,0.5961370320324298,0.1336141801128686,0.0,0.0,0.0,0.031793975041729566
0.0,0.0,0.0,0.1941029670024956,0.6180793049265181,0.0,0.0,0.0,0.0,0.18781772807098623
0.0,0.0,0.0,0.04585886538841677,0.7313698359359557,0.0,0.0,0.0,0.0,0.22277129867562756
0.0,0.0,0.0,0.0,0.797125856068261,0.0,0.0,0.0,0.0,0.20287414393173897
0.0,0.0,0.0,0.0,0.8475587919302854,0.0,0.0,0.0,0.0,0.15244120806971462
0.0,0.0,0.0,0.0,0.5812700449005774,0.0,0.0,0.0,0.13739576651699809,0.2813341885824246
0.0,0.0,0.0,0.0,0.9175465057817999,0.0,0.0,0.0,0.0,0.08245349421820003
0.0,0.0,0.0,0.0,0.948690539818279,0.0,0.0,0.0,0.0,0.05130946018172111
0.0,0.0,0.0,0.0,0.9452987143937484,0.0,0.0,0.0,0.0,0.05470128560625165
0.0,0.0,0.0,0.0,0.9615384615384615,0.0,0.0,0.0,0.0,0.038461538461538436
0.0,0.0,0.0,0.0,0.9642950221527236,0.0,0.0,0.0,0.0,0.03570497784727655
0.0,0.0,0.0,0.0,0.9371339320577899,0.0,0.0,0.0,0.0,0.06286606794221006
0.0,0.0,0.0,0.0,0.9723842862699339,0.0,0.0,0.0,0.0,0.027615713730066105
0.0,0.0,0.0,0.0,0.9673674706565201,0.0,0.0,0.0,0.0,0.03263252934347993
0.0,0.0,0.0,0.0,0.9587114917550811,0.0,0.0,0.0,0.0,0.04128850824491892
0.0,0.0,0.0,0.0,0.9722032041626728,0.0,0.0,0.0,0.0,0.027796795837327082
0.0,0.0,0.0,0.0,0.9900990099009901,0.0,0.0,0.0,0.0,0.00990099009900991
0.0,0.0,0.0,0.0,0.984756508835829,0.0,0.0,0.0,0.0,0.015243491164171008
0.0,0.0,0.0,0.0,0.9938946471674002,0.0,0.0,0.0,0.0,0.006105352832599831
0.0,0.0,0.0,0.0,0.988281801496541,0.0,0.0,0.0,0.0,0.011718198503458899
0.0,0.0,0.0,0.0,0.993980120397592,0.0,0.0,0.0,0.0,0.006019879602408018
0.0,0.0,0.0,0.0,0.9916699722332408,0.0,0.0,0.0,0.0,0.008330027766759063
0.0,0.0,0.0,0.0,0.9941440827999455,0.0,0.0,0.0,0.0,0.005855917200054628
0.0,0.0,0.0,0.0,0.9854990848937069,0.0,0.0,0.0,0.0,0.014500915106293144
0.0,0.0,0.0,0.0,0.9858962070382035,0.0,0.0,0.0,0.0,0.014103792961796535
0.0,0.0,0.0,0.0,0.9802567996686455,0.0,0.0,0.0,0.0,0.01974320033135446
0.0,0.0,0.0,0.0,0.9805256707067955,0.0,0.0,0.0,0.0,0.019474329293204473
0.0,0.0,0.0,0.0,0.9745231797299179,0.0,0.0,0.0,0.0,0.025476820270082134
0.0,0.0,0.0,0.0,0.9781589173254724,0.0,0.0,0.0,0.0,0.021841082674527668
0.0,0.0,0.0,0.0,0.9549973835688121,0.0,0.0,0.0,0.0,0.04500261643118786
0.0,0.0,0.0,0.0,0.966316951960243,0.0,0.0,0.0,0.0,0.03368304803975697
0.0,0.0,0.0,0.0,0.9544008483563097,0.0,0.0,0.0,0.0,0.04559915164369033
0.0,0.0,0.0,0.0,0.948690539818279,0.0,0.0,0.0,0.0,0.05130946018172111
0.0,0.0,0.0,0.0,0.9060745278203165,0.0,0.0,0.0,0.0,0.0939254721796835
0.0,0.0,0.0,0.0,0.9037678207739307,0.0,0.0,0.0,0.0,0.0962321792260693
0.0,0.0,0.0,0.0,0.891657505801881,0.0,0.0,0.0,0.0,0.10834249419811903
0.0,0.0,0.0,0.0,0.8837044892188052,0.0,0.0,0.0,0.0,0.11629551078119482
0.0,0.0,0.0,0.0,0.8632596685082874,0.0,0.0,0.0,0.0,0.13674033149171272
0.0,0.0,0.0,0.0,0.8550011712344812,0.0,0.0,0.0,0.0,0.14499882876551873
0.0,0.0,0.0,0.0,0.8016877637130801,0.0,0.0,0.0,0.0,0.19831223628691985
0.0,0.0,0.0,0.0,0.798687089715536,0.0,0.0,0.0,0.0,0.20131291028446396
0.0,0.0,0.0,0.0,0.7635950882261893,0.0,0.0,0.0,0.04117222164895262,0.19523269012485814
0.0,0.0,0.0,0.0,0.7995735607675907,0.0029850746268657025,0.0,0.0,0.0,0.1974413646055437
0.0,0.0,0.0,0.0,0.7073217358057733,0.08698145670043977,0.0,0.0,0.20569680749378702,0.0
0.0,0.0,0.0,0.0,0.6775936269572383,0.0,0.0,0.0,0.11052101455910646,0.21188535848365533
0.0,0.0,0.0,0.1654585565710689,0.5830444374409076,0.06917743460447479,0.0,0.0,0.0,0.1823195713835487
0.0,0.0,0.0,0.1897394731080785,0.5181347150259067,0.12398744800408643,0.0,0.0,0.0,0.16813836386192835
0.0,0.0,0.050023344227306074,0.20676315613953178,0.5002334422730608,0.0,0.0,0.0015340492229707194,0.08510638297872336,0.15633962515840727
0.24904441808356398,0.0,0.0,0.22406748385396072,0.0,0.14986160537761958,0.15157506260709105,0.0015157506260709108,0.09608540925266904,0.12785027019902467
0.0,0.062371359071914184,0.04677851930393564,0.24324830038046533,0.4677851930393564,0.0,0.15592839767978545,0.0014345412586540263,0.022453689265889115,0.0
0.0,0.0,0.0,0.24823135161970958,0.44681643291547724,0.143601836912002,0.1613503785528111,0.0,0.0,0.0
0.0,0.0542724476873907,0.045227039739492256,0.247241150575891,0.45227039739492253,0.0,0.16884761502743775,0.001386962552011096,0.03075438702285463,0.0
0.0,0.0537505972288581,0.04479216435738175,0.2508361204013378,0.435977066411849,0.0,0.17319636884854275,0.0013736263736263737,0.040074056378404235,0.0
0.0,0.05359056806002144,0.04465880671668453,0.2679528403001072,0.4287245444801715,0.0,0.1667262117422889,0.001369536739311659,0.036977491961414755,0.0
0.20928650921231606,0.055644862124397176,0.0,0.02757512056386796,0.4513416594534438,0.0,0.13602077408185978,0.0014220353654012612,0.11870903919871398,0.0
0.0,0.0,0.0,0.26644059585805985,0.4541601065762384,0.1401235315489887,0.1392757660167131,0.0,0.0,0.0
0.0,0.052310374891020056,0.05812263876780006,0.24992734670154024,0.4242952630049404,0.0,0.17436791630340015,0.001336820691659401,0.039639639639639825,0.0
0.0,0.0,0.0,0.2490281827016521,0.4251700680272109,0.1435860058309037,0.18221574344023325,0.0,0.0,0.0
0.19762018655823962,0.053814876823726376,0.0597943075819182,0.0,0.4245395838316192,0.1389619708203779,0.0,0.0,0.1205453240851471,0.004723750298971596
0.0,0.054400386847195364,0.007978723404255234,0.25386847195357837,0.4291586073500967,0.0,0.1752901353965184,0.0013902321083172147,0.0,0.0779134429400387
0.0,0.054801193448212875,0.06089021494245875,0.2496498812640809,0.438409547585703,0.0,0.17658162333313038,0.0014004749436765513,0.018267064482737468,0.0
0.0,0.05154454022988503,0.0,0.2514367816091954,0.4310344827586208,0.0,0.17361111111111113,0.0013769157088122607,0.0,0.09099616858237548
0.0,0.0,0.0,0.2555832775512688,0.4259721292521154,0.13588510923142372,0.182559483965192,0.0,0.0,0.0
0.12131147540983607,0.05365126676602087,0.05961251862891207,0.0,0.42921013412816694,0.07332339791356186,0.17287630402384502,0.0,0.0,0.09001490312965722
0.0,0.0,0.0,0.2588916969734328,0.425322073599211,0.13702767675522406,0.17875855267213217,0.0,0.0,0.0
0.0,0.0,0.0,0.24752475247524755,0.43467761410287376,0.14271914996377688,0.17507848345810192,0.0,0.0,0.0
0.0,0.05375380756136893,0.04479483963447411,0.26279639252224807,0.4240578152063549,0.0,0.17917935853789643,0.001373708415457206,0.03404407812220035,0.0
0.0,0.0,0.0,0.24917953081317615,0.44973866537012275,0.14306551598395528,0.15801628783274585,0.0,0.0,0.0
0.0,0.05113781641523907,0.06392227051904883,0.26847353618000513,0.4474558936333419,0.14983380209665048,0.0,0.0014702122219381233,0.017706468933776476,0.0
0.0,0.0,0.0,0.2523583488553746,0.43862284443910343,0.13477137535300127,0.17424743135252058,0.0,0.0,0.0
0.0,0.053399786400854396,0.059333096000949326,0.24326569360389227,0.41533167200664534,0.0,0.20173252640322772,0.0013646612080218347,0.02557256437640916,0.0
0.0,0.046072333563695,0.04319281271596406,0.24187975120939878,0.42616908546417887,0.0,0.20156645934116565,0.0013245795899562314,0.039794978115641276,0.0
0.0,0.0,0.0,0.244140625,0.421142578125,0.1455078125,0.189208984375,0.0,0.0,0.0
0.12487822698490014,0.05479785679493424,0.06088650754992693,0.24354603019970772,0.43229420360448123,0.0835971748660498,0.0,0.0,0.0,-1.3877787807814457e-17
0.0,0.05456529647144417,0.045471080392870136,0.24857523948102342,0.44258518249060264,0.0,0.16975870013338185,0.0013944464653813508,0.03765005456529642,0.0
0.0,0.047749791094663964,0.05968723886832996,0.24471767936015282,0.43571684373880876,0.0,0.17906171660498987,0.001372806493971589,0.031693923839083066,0.0
0.0,0.0,0.0,0.25906735751295334,0.42981629769194535,0.13447951012717851,0.17663683466792274,0.0,0.0,0.0
0.0,0.0,0.0,0.25310353139689046,0.4158129444377486,0.14426901289622757,0.18681451126913343,0.0,0.0,0.0
0.0,0.054109300787590936,0.045091083989659116,0.2464979258101365,0.43888655083268213,0.0,0.18036433595863646,0.0013827932423495462,0.03366800937894532,0.0
0.0,0.04777830864787387,0.05972288580984233,0.23889154323936934,0.435977066411849,0.0,0.179168657429527,0.0013736263736263737,0.03708791208791208,0.0
0.0,0.0,0.0,0.25311649686768334,0.4366259570967545,0.13940391064987595,0.17085363538568626,0.0,0.0,0.0
0.0,0.05698366468279094,0.0633151829808788,0.25959225022160315,0.4432062808661517,0.1515765480562239,0.0,0.0014562492085602129,0.023869823983791325,0.0
0.12941999491223607,0.050877639277537516,0.04769778682269142,0.2480284914779954,0.057300941236326654,0.1477995421012465,0.15899262274230475,0.0014627321292292037,0.06366064614601882,0.09475960315441363
0.0,0.0540735400144196,0.06008171112713291,0.2463350156212449,0.4265801490026436,0.0,0.18625330449411198,0.0013818793559240569,0.025294400384522964,0.0
0.0,0.0,0.0,0.2292229928294346,0.45256847302221703,0.05372046549900078,0.17632537909956508,0.0,0.0,0.08816268954978254
0.0,0.05228606285946668,0.05809562539940742,0.24400162667751119,0.45895544065531874,0.0,0.16847731365828153,0.001336199384186371,0.016847731365827935,0.0
0.0,0.046232085067036535,0.05779010633379566,0.23116042533518263,0.46232085067036544,0.0,0.1675913083680074,0.0013291724456773002,0.03357605177993502,0.0
0.0,0.0,0.0,0.23211050724637683,0.44723731884058004,0.12817028985507203,0.19248188405797104,0.0,0.0,0.0
0.0,0.0,0.0,0.17284169473497607,0.35011522779649,0.06687644034745552,0.3722744194291798,0.0,0.03789221769189861,0.0
0.09513008672448299,0.04447409384033801,0.04447409384033801,0.17789637536135203,0.3602401601067381,0.11051812319323995,0.06866800088948155,0.0010229041583277741,0.040693795863909275,0.0568823660217923
0.0,0.0,0.0,0.1832005129614363,0.3664010259228726,0.11147751213703408,0.33892094897865715,0.0,0.0,0.0
0.16682485875706213,0.03615819209039548,0.04519774011299434,0.1943502824858757,0.03466666666666669,0.11412429378531073,0.31186440677966104,0.0010395480225988702,0.03661016949152542,0.0591638418079096
0.0,0.04006410256410257,0.017806267806267727,0.1780626780626781,0.4139957264957265,0.0,0.3071581196581197,0.0010238603988603988,0.04188924501424502,0.0
0.14739941118743866,0.03925417075564279,0.06869479882237488,0.15701668302257116,0.08498527968596675,0.10107948969578018,0.2904808635917566,0.0009028459273797842,0.03513248282630029,0.07505397448478901
0.0,0.0,0.0,0.19890601690701143,0.4322380752017755,0.0857973453696968,0.2830585625215163,0.0,0.0,0.0
0.0,0.0,0.0,0.20669843049327355,0.45894058295964135,0.08481642376681606,0.24873878923766815,0.0008057735426008969,0.0,0.0
0.13776304888152444,0.08599834299917143,0.06628003314001657,0.2087821043910522,0.5004142502071252,1.3877787807814457e-17,0.0,0.0007622203811101906,0.0,0.0
0.0,0.04652080934364178,0.0,0.200690903109064,0.5362724132258598,0.0,0.18095081427866427,0.0,0.03556506004277019,0.0
0.0,0.07796922722295763,0.0,0.16135538523598225,0.5849132714804365,0.0,0.17576211606062353,0.0,0.0,0.0
0.0,0.1729106628242075,0.0,0.0,0.6329440315486121,0.0,0.19414530562718035,0.0,0.0,0.0
0.16832710668327108,0.13935835853644074,0.059301429164442865,0.1097076439542193,0.13517760778034751,0.08082784795113562,0.1719741445768843,0.000681966435391093,0.027604815276048147,0.10703907964181937
0.0,0.14085773368897414,0.0,0.0,0.6593340725866882,0.0,0.14984865286061078,0.0,0.0,0.04995954086372692
0.23821861854538806,0.17374870450527344,0.0,0.14326647564469913,0.4447662013046394,0.0,0.0,0.0,0.0,0.0
0.0,0.15149172978822076,0.0,0.1484000618333591,0.6554336064306694,0.0,0.0,0.0,0.0,0.04467460194775075
0.0,0.21043620929486037,0.0,0.0,0.6582729963976174,0.0,0.0,0.0,0.0,0.13129079430752222
0.0,0.14338786417258684,0.0,0.12663755458515294,0.7299745812422603,0.0,0.0,0.0,0.0,0.0
0.0,0.13620001945714563,0.0,0.0,0.7317183902454844,0.0,0.0,0.0,0.0,0.13208159029737004
0.25779066155916763,0.1518445663802326,0.04313766090347517,0.09317734755150638,0.16306035821513604,0.09928564033543845,0.02070607723366808,0.0007937329606239432,0.03868585429823655,0.13151810056251512
0.2574273749464174,0.14178784581396117,0.04946087644673064,0.1121113199459228,0.13107132258383614,0.09651465690638705,0.03297391763115376,0.0007584001055165365,0.054538859761928314,0.1233554258581462
-5.551115123125783e-17,0.09676509972513929,0.04404820635703714,0.0,0.8175347099866094,0.0,0.0,0.0,0.041651983931214324,-2.7755575615628914e-17
0.0,0.12884644535394876,0.0,0.0,0.6849704411095953,0.0,0.0,0.0,0.043656207366985014,0.14252690616947097
0.0,0.15806195393169187,0.0,0.0,0.8419380460683081,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.8539745931936951,0.0,0.0,0.0,0.0,0.14602540680630505
0.0,0.1674410816693876,0.0,0.0,0.5770438277031269,0.0,0.0,0.0,0.090501904642304,0.16501318598518147
0.0,0.14213044790274598,0.0,0.0,0.8578695520972539,0.0,0.0,0.0,0.0,0.0
0.0,0.18855472800980486,0.0,0.0,0.5123031960026397,0.11379277835391724,0.0,0.0,0.0,0.18534929763363817
0.0,0.0,0.0,0.0,0.9036017396444709,0.0,0.0,0.0,0.0,0.09639826035552912
0.0,0.0,0.0,0.0,0.9104165845583889,0.0,0.0,0.0,0.0,0.08958341544161108
0.0,0.0,0.0,0.0,0.9260706470772114,0.0,0.0,0.0,0.0,0.07392935292278857
0.0,0.13975961346484048,0.0,0.0,0.7116559517629677,0.0,0.0,0.0,0.0,0.14858443477219183
0.0,0.16010127336361607,0.0,0.0,0.6972596619256832,0.0,0.0,0.0,0.0,0.14263906471070073
0.0,0.0046785335721337695,0.0,0.0,0.8589495230088817,0.0,0.0,0.0,0.0,0.1363719434189846
0.0,0.13776273321262694,0.0,0.0,0.713807761945997,0.0,0.0,0.0,0.0,0.14842950484137604
0.0,0.12746186423255623,0.0,0.0,0.5640804243246578,0.15299535380946508,0.0,0.0,0.0,0.155462357633321
0.0,0.0,0.0,0.0,0.8420970934068066,0.00023283790601102972,0.0,0.0,0.0,0.15767006868718228
0.0,0.0,0.0,0.0,0.8671496677803221,0.0,0.0,0.0,0.0,0.1328503322196779
0.0,0.0,0.0,0.0,0.8228234702310373,0.038410405662750224,0.0,0.0,0.0,0.13876612410621247
0.0,0.0,0.0,0.0,0.8254501625333284,0.03791226852697327,0.0,0.0,0.0,0.13663756893969828
0.0,0.09213405505009789,0.0,0.034550270643786705,0.8330454144113018,0.03938730853391687,0.0,0.0008829513608967714,0.0,0.0
0.0,0.0,0.0,0.0,0.7086459896614975,0.1328997832249458,0.0,0.0,0.0,0.15845422711355678
0.0,0.0,0.0,0.0,0.6116300261988837,0.1798610320082014,0.0,0.0,0.0,0.20850894179291493
0.0,0.0,0.0,0.0,0.7389016965182952,0.045339008098362776,0.0,0.0,0.0,0.21575929538334218
0.0,0.0,0.0,0.0,0.644100243647755,0.18784081680009285,0.0,0.0,0.0,0.16805893955215223
0.0,0.0,0.0,0.0,0.5996239646323492,0.16662432034148078,0.15752832969154937,0.0,0.0,0.0762233853346207
0.0,0.0,0.0,0.0,0.6288294098677856,0.15081156616145328,0.07820058045791578,0.0,0.0,0.14215844351284532
0.07766559414179508,0.06657050926439588,0.0,0.09430822145789415,0.6102296682569622,0.15122600687895263,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.14355293514483464,0.5537041784157908,0.13355549859010513,0.1691873878492694,0.0,0.0,0.0
0.0,0.0,0.0,0.14672796635038637,0.5380025432847501,0.13430499853272046,0.1809644918321432,0.0,0.0,0.0
0.0,0.0,0.0,0.16628035876247102,0.5038798750377909,0.13836541368537741,0.19147435251436057,0.0,0.0,0.0
0.0,0.0,0.0,0.13708741959295578,0.516714120004218,0.1405673310133924,0.20563112938943373,0.0,0.0,0.0
0.0,0.02915876949992724,0.0,0.140934052582981,0.49083928658210624,0.0,0.2284103610827623,0.001117752830830539,0.0,0.1095397774213928
0.0,0.050794237162910975,0.0,0.15238271148873292,0.45714813446619873,0.0,0.2632065016623569,0.0010620613224972292,0.0,0.07540635389730337
0.0,0.0,0.0,0.20469665093534997,0.5174276454199125,0.1641553420139876,0.0,0.0,0.11372036163074992,0.0
0.0,0.0,0.0,0.2204342554833021,0.4739336492890995,0.15683897277636943,0.14879312245122894,0.0,0.0,0.0
0.0,0.0,0.0,0.24524177640347605,0.4798208668763669,0.1523164685184198,0.0,0.0,0.0,0.12262088820173722
0.0,0.06028388228201896,0.04110264701046747,0.26305694086699183,0.4767907053214227,0.15750534334411143,0.0,0.0012604811749876692,0.0,0.0
0.0,0.0,0.0,0.25998832705470365,0.46161192762773917,0.1616702923542208,0.0,0.0,0.0,0.11672945296333637
0.0,0.0,0.0,0.2506388834283468,0.4373894240220169,0.15962256732848437,0.1523491252211519,0.0,0.0,0.0
0.0,0.048337200309358085,0.048337200309358085,0.2561871616395978,0.43020108275328695,0.0,0.15951276102088166,0.001111755607115236,0.056312838360402274,0.0
0.0,0.04686255213458925,0.023431276067294626,0.2671165471671587,0.41707671399784435,0.16116031679085244,0.0,0.001077838699095553,0.0832747551431651,0.0
0.0,0.0,0.0,0.2752890535061815,0.3854046749086541,0.16912758396316135,0.1701786876220031,0.0,0.0,0.0
0.0,0.053606237816764137,0.04873294346978557,0.25828460038986356,0.4044834307992203,0.1764132553606238,0.0,0.0011208576998050686,0.05735867446393752,0.0
0.0,0.0,0.0,0.26101642868109937,0.3992015968063872,0.1708889912482727,0.16889298326424068,0.0,0.0,0.0
