Time,1_Plant1,3_Plant1,6_Plant1
94,282.40932932529415,122.54545454545445,70.0
95,288.0000000000001,139.9999999999999,95.71428571428572
96,270.79200000000014,122.54545454545445,70.0
97,253.58400000000017,105.09090909090901,70.0
98,236.3760000000002,87.63636363636363,70.0
99,219.16800000000018,70.18181818181819,70.0
100,236.3760000000002,87.6363636363636,70.0
101,253.58400000000017,105.09090909090901,70.0
102,270.79200000000014,122.54545454545445,70.0
103,288.0000000000001,139.9999999999999,95.71428571428572
104,288.0,139.9999999999999,70.0
105,270.792,122.54545454545445,70.0
106,270.79200000000014,122.54545454545445,70.0
107,288.0000000000001,139.9999999999999,70.0
108,288.0000000000001,139.9999999999999,70.0
109,288.0000000000001,139.9999999999999,70.0
110,288.0,139.9999999999999,70.0
111,270.792,122.54545454545445,70.0
112,270.792,122.54545454545445,70.0
113,253.584,105.09090909090904,70.0
114,270.792,122.54545454545445,70.0
115,288.0,139.9999999999999,95.71428571428572
116,270.792,122.54545454545445,70.0
117,288.0,139.9999999999999,70.0
118,288.0,139.9999999999999,70.0
119,270.79200000000014,122.54545454545445,70.0
120,288.0000000000001,139.9999999999999,95.71428571428572
121,270.79200000000014,122.54545454545445,70.0
122,253.58400000000017,105.09090909090904,70.0
123,236.3760000000002,87.63636363636363,70.0
124,253.58400000000017,105.09090909090904,70.0
125,270.79200000000014,122.54545454545445,70.0
126,288.0000000000001,139.9999999999999,95.71428571428572
127,288.0000000000001,139.9999999999999,70.0
128,287.99999999999994,139.9999999999999,70.0
129,270.792,122.54545454545445,70.0
130,288.0,139.9999999999999,70.0
131,288.0000000000001,139.9999999999999,70.0
132,270.79200000000014,122.54545454545445,70.0
133,270.792,122.54545454545445,70.0
134,287.99999999999994,139.9999999999999,70.0
135,270.792,122.54545454545445,70.0
136,288.0,139.9999999999999,70.0
137,270.79200000000014,122.54545454545445,70.0
138,288.0000000000001,139.9999999999999,70.0
139,287.09954636399976,122.54545454545445,70.0
140,288.0,139.9999999999999,70.0
141,288.0,139.9999999999999,70.0
142,288.0000000000001,139.9999999999999,70.0
143,288.0,139.9999999999999,70.0
144,288.0000000000001,139.9999999999999,95.71428571428572
145,270.79200000000014,122.54545454545445,70.0
146,253.58400000000017,105.09090909090904,70.0
147,236.3760000000002,87.6363636363636,70.0
148,253.58400000000017,105.09090909090904,70.0
149,270.79200000000014,122.54545454545445,70.0
150,288.0000000000001,139.9999999999999,95.71428571428572
151,288.0,139.9999999999999,70.0
152,270.792,122.54545454545445,70.0
153,288.0,139.9999999999999,70.0
154,270.79200000000014,122.54545454545445,70.0
155,288.0000000000001,139.9999999999999,70.0
156,270.79200000000014,122.54545454545445,70.0
157,288.0,139.9999999999999,70.0
158,270.792,122.54545454545445,70.0
159,288.0,139.9999999999999,70.0
160,288.0000000000001,139.9999999999999,70.0
161,288.0000000000001,139.9999999999999,70.0
162,270.792,122.54545454545445,70.0
163,288.0,139.9999999999999,95.71428571428572
164,270.792,122.54545454545445,70.0
165,288.0,139.9999999999999,70.0
166,270.79200000000014,122.54545454545445,70.0
167,288.0000000000001,139.9999999999999,95.71428571428572
168,270.79200000000014,122.54545454545445,70.0
169,253.58400000000017,105.09090909090904,70.0
170,236.3760000000002,87.63636363636363,70.0
171,253.58400000000017,105.09090909090901,70.0
172,270.79200000000014,122.54545454545445,70.0
173,270.79200000000014,122.54545454545445,70.0
174,288.0000000000001,139.9999999999999,70.0
175,288.0,139.9999999999999,70.0
176,288.0000000000001,139.9999999999999,70.0
177,288.0,122.8277343986033,70.0
178,288.0000000000001,105.37318894405789,70.0
179,276.08107963680015,122.54545454545445,70.0
180,288.0000000000001,139.9999999999999,70.0
181,270.79200000000014,122.54545454545445,70.0
182,270.79200000000014,122.54545454545445,70.0
183,288.0000000000001,139.9999999999999,95.71428571428572
184,270.79200000000014,122.54545454545445,70.0
185,288.0,139.9999999999999,70.0
186,270.79200000000014,122.54545454545445,70.0
187,288.0000000000001,139.9999999999999,95.71428571428572
188,270.79200000000014,122.54545454545445,70.0
189,253.58400000000017,105.09090909090904,70.0
190,270.79200000000014,105.09090909090904,70.0
191,288.0000000000001,122.54545454545445,95.71428571428572
192,270.79200000000014,105.09090909090904,70.0
193,253.58400000000017,87.63636363636363,70.0
194,236.3760000000002,70.18181818181819,70.0
195,236.3760000000002,87.63636363636363,70.0
196,253.58400000000017,105.09090909090904,70.0
197,270.79200000000014,122.54545454545445,70.0
198,288.0000000000001,139.9999999999999,95.71428571428572
199,270.79200000000014,122.54545454545445,70.0
200,288.0000000000001,139.9999999999999,70.0
201,288.0,139.9999999999999,70.0
202,288.0,139.9999999999999,70.0
203,288.0,139.9999999999999,70.0
204,288.0000000000001,139.9999999999999,70.0
205,288.0,139.9999999999999,70.0
206,288.0000000000001,139.9999999999999,70.0
207,270.79200000000014,122.54545454545445,70.0
208,288.0000000000001,139.9999999999999,70.0
209,288.0,133.15852589090937,70.0
210,288.0000000000001,139.9999999999999,70.0
211,288.0,139.9999999999999,70.0
212,288.0,139.9999999999999,70.0
213,270.792,122.54545454545445,70.0
214,288.0,139.9999999999999,70.0
215,288.0000000000001,139.9999999999999,70.0
216,288.0000000000001,139.9999999999999,95.71428571428572
217,270.79200000000014,122.54545454545445,70.0
218,253.58400000000017,105.09090909090901,70.0
219,236.3760000000002,87.6363636363636,70.0
220,253.58400000000017,105.09090909090904,70.0
221,270.79200000000014,122.54545454545445,70.0
222,288.0000000000001,139.9999999999999,95.71428571428572
223,288.0000000000001,139.9999999999999,70.0
224,288.0,139.9999999999999,70.0
225,288.0000000000001,139.9999999999999,70.0
226,288.0000000000001,139.9999999999999,70.0
227,288.0000000000001,139.9999999999999,70.0
228,288.0000000000001,139.9999999999999,70.0
229,288.0,139.9999999999999,70.0
230,288.0,139.9999999999999,70.0
231,288.0000000000001,139.9999999999999,70.0
232,288.0000000000001,139.9999999999999,70.0
233,288.0000000000001,139.9999999999999,70.0
234,288.0,139.9999999999999,70.0
235,288.0,139.9999999999999,70.0
236,288.0000000000001,139.9999999999999,70.0
237,288.0000000000001,139.9999999999999,70.0
238,288.0,139.9999999999999,70.0
239,288.0000000000001,139.9999999999999,70.0
240,288.0000000000001,139.9999999999999,95.71428571428572
241,270.79200000000014,122.54545454545445,70.0
242,253.58400000000017,105.09090909090904,70.0
243,236.37600000000003,87.63636363636363,70.0
244,253.584,105.09090909090901,70.0
245,270.792,122.54545454545445,70.0
246,288.0,139.9999999999999,95.71428571428572
247,270.792,122.54545454545445,70.0
248,270.792,122.54545454545445,70.0
249,288.0,139.9999999999999,70.0
250,288.0000000000001,139.9999999999999,70.0
251,288.0000000000001,139.9999999999999,70.0
252,270.79200000000014,122.54545454545445,70.0
253,270.79200000000014,122.54545454545445,70.0
254,253.58400000000017,105.09090909090904,70.0
255,270.79200000000014,122.54545454545445,70.0
256,288.0000000000001,139.9999999999999,70.0
257,270.79200000000014,122.54545454545445,70.0
258,288.0,139.9999999999999,95.71428571428572
259,270.792,122.54545454545445,70.0
260,288.0,139.9999999999999,70.0
261,270.792,122.54545454545445,70.0
262,288.0,139.9999999999999,95.71428571428572
263,270.792,122.54545454545445,70.0
264,288.0,139.9999999999999,95.71428571428572
265,270.792,122.54545454545445,70.0
266,253.584,105.09090909090904,70.0
267,236.3760000000002,87.63636363636363,70.0
268,253.58400000000017,105.09090909090904,70.0
269,270.79200000000014,122.54545454545445,70.0
270,288.0000000000001,139.9999999999999,95.71428571428572
271,288.0,139.9999999999999,70.0
272,288.0,139.9999999999999,70.0
273,288.0000000000001,139.9999999999999,70.0
274,270.79200000000014,122.54545454545445,70.0
275,288.0000000000001,139.9999999999999,95.71428571428572
276,270.79200000000014,122.54545454545445,70.0
277,254.17724186049395,105.09090909090904,70.0
278,271.385241860494,122.54545454545445,70.0
279,282.52153400289404,105.09090909090904,70.0
280,270.792,122.54545454545445,70.0
281,288.0,139.9999999999999,70.0
282,288.0,139.9999999999999,70.0
283,288.0,139.9999999999999,70.0
284,270.792,122.54545454545445,70.0
285,288.0,136.24793835454537,70.0
286,288.0,139.9999999999999,70.0
287,270.792,122.54545454545445,70.0
288,288.0000000000001,139.9999999999999,95.71428571428572
289,270.79200000000014,122.54545454545445,70.0
290,253.58400000000017,105.09090909090904,70.0
291,236.3760000000002,87.6363636363636,70.0
292,219.16800000000018,70.18181818181819,70.0
293,236.3760000000002,87.6363636363636,70.0
294,253.58400000000017,105.09090909090904,70.0
295,270.79200000000014,122.54545454545445,70.0
296,288.0000000000001,139.9999999999999,95.71428571428572
297,270.79200000000014,122.54545454545445,70.0
298,270.792,122.54545454545445,70.0
299,288.0,139.9999999999999,70.0
300,288.0000000000001,122.54545454545445,70.0
301,270.79200000000014,105.09090909090904,70.0
302,288.0000000000001,122.54545454545445,70.0
303,288.0000000000001,139.9999999999999,70.0
304,270.79200000000014,122.54545454545445,70.0
305,288.0,139.9999999999999,70.0
306,270.792,122.54545454545445,70.0
307,288.0,139.9999999999999,95.71428571428572
308,270.792,122.54545454545445,70.0
309,288.0000000000001,139.9999999999999,70.0
310,288.0000000000001,122.54545454545445,70.0
311,270.79200000000014,105.09090909090904,70.0
312,288.0000000000001,122.54545454545445,95.71428571428572
313,270.79200000000014,105.09090909090904,70.0
314,253.58400000000017,87.6363636363636,70.0
315,236.3760000000002,70.1818181818182,70.0
316,236.37600000000003,87.6363636363636,70.0
317,253.584,105.09090909090901,70.0
318,270.792,122.54545454545445,70.0
319,288.0,139.9999999999999,95.71428571428572
320,288.0,139.9999999999999,70.0
321,284.65272627840005,122.54545454545445,70.0
322,288.0000000000001,139.9999999999999,95.71428571428572
323,270.79200000000014,122.54545454545445,70.0
324,253.58400000000017,105.09090909090904,70.0
325,270.79200000000014,122.54545454545445,70.0
326,288.0,139.9999999999999,70.0
327,270.79200000000014,122.54545454545445,70.0
328,253.58400000000017,105.09090909090904,70.0
329,270.79200000000014,122.54545454545445,70.0
330,288.0000000000001,139.9999999999999,95.71428571428572
331,270.792,122.54545454545445,70.0
332,288.0,139.9999999999999,70.0
333,288.0,139.9999999999999,70.0
334,288.0000000000001,139.9999999999999,70.0
335,270.79200000000014,122.54545454545445,70.0
336,288.0000000000001,139.9999999999999,95.71428571428572
337,270.79200000000014,122.54545454545445,70.0
338,253.58400000000017,105.09090909090901,70.0
339,236.3760000000002,87.63636363636363,70.0
340,253.584,105.09090909090904,70.0
341,270.792,122.54545454545445,70.0
342,288.0,139.9999999999999,95.71428571428572
343,288.0000000000001,139.9999999999999,70.0
344,270.79200000000014,122.54545454545445,70.0
345,288.0000000000001,139.9999999999999,70.0
346,288.0,139.9999999999999,70.0
347,275.3200257983997,122.54545454545445,70.0
348,288.0000000000001,139.9999999999999,70.0
349,270.79200000000014,122.54545454545445,70.0
350,288.0000000000001,139.9999999999999,95.71428571428572
351,270.79200000000014,122.54545454545445,70.0
352,253.58400000000017,105.09090909090904,70.0
353,270.79200000000014,122.54545454545445,70.0
354,288.0000000000001,139.9999999999999,95.71428571428572
355,288.0,139.9999999999999,70.0
356,288.0,139.9999999999999,70.0
357,288.0000000000001,139.9999999999999,70.0
358,288.0000000000001,139.9999999999999,70.0
359,288.0,139.9999999999999,70.0
360,288.0,139.9999999999999,95.71428571428572
361,270.792,122.54545454545445,70.0
362,253.584,105.09090909090901,70.0
363,236.37600000000003,87.6363636363636,70.0
364,219.16800000000006,70.18181818181819,70.0
365,236.37600000000003,87.6363636363636,70.0
366,253.584,105.09090909090904,70.0
367,270.792,122.54545454545445,70.0
368,288.0,139.9999999999999,95.71428571428572
369,270.792,122.54545454545445,70.0
370,288.0,139.9999999999999,70.0
371,288.0,139.9999999999999,70.0
372,288.0000000000001,139.9999999999999,70.0
373,288.0000000000001,139.9999999999999,70.0
374,288.0000000000001,139.9999999999999,70.0
375,288.0000000000001,139.9999999999999,70.0
376,288.0000000000001,139.9999999999999,70.0
377,270.792,122.54545454545445,70.0
378,288.0,139.9999999999999,70.0
379,288.0,139.9999999999999,70.0
380,270.792,122.54545454545445,70.0
381,288.0,139.9999999999999,70.0
382,270.792,122.54545454545445,70.0
383,288.0,139.9999999999999,70.0
384,288.0000000000001,139.9999999999999,95.71428571428572
385,270.79200000000014,122.54545454545445,70.0
386,253.58400000000017,105.09090909090901,70.0
387,236.3760000000002,87.6363636363636,70.0
