Time,1,2,3,4,5,6,7
1,0.0,4.214867759330144,3.1867387424661606,4.97382008217908,4.798472718084767,4.684953037283824,0.13915143540670005
2,0.0,5.098839051196172,5.683748311844151,7.700494723327405,7.525147359233092,7.411627678432149,8.881784197001252e-16
3,0.0,4.214867759330144,5.9640918125434785,7.751173152256397,7.575825788162084,7.462306107361141,0.05067842892899321
4,0.0,4.91058547525761,8.272847805982908,10.289594217466162,10.114246853371847,10.000727172570905,8.387123448684212
5,0.0,5.794556767123639,10.769857375360896,13.016268858614486,12.840921494520172,12.72740181371923,8.277293991746411
6,0.0,4.503345969396366,5.61705288038482,7.023095772848935,6.41973494368285,5.791191001398654,-1.7763568394002505e-15
7,0.0,3.824335809109283,5.7971427802652045,7.173911407657549,6.558840872510604,5.916206759771862,8.881784197001252e-16
8,0.0,3.179398813893973,3.4378520709350617,4.797672398686258,4.1758225436828535,3.5250309441020065,0.5850050300239253
9,0.0,2.6027397972671737,2.1320575035905582,3.4864852055044335,2.862478300142177,2.2090911437431484,0.7058421889952111
10,0.0,3.5862803247791377,5.562184994021184,7.05605080490635,6.487819143204382,5.901545771733582,-8.881784197001252e-16
11,0.0,3.187853689611673,4.600714856461375,6.040561347848935,5.5425879869842865,5.040855716470425,1.9464920643540662
12,0.0,4.41029720623847,5.020642346772382,6.825740099284344,6.382001214137399,5.945528738240762,8.881784197001252e-16
13,0.0,4.195535861740863,4.021786077633626,5.929547330725294,5.541275532540071,5.171546039777406,0.7654211867041099
14,0.0,4.169459816286318,4.342266683136015,6.1503530171073075,5.7996755933239985,5.475183029867553,2.3808193777511946
15,0.0,5.221667988535122,7.371326929547499,9.469938017107308,9.143604466051272,8.848404637762291,-1.7763568394002505e-15
16,0.0,4.289237474181055,4.1028353254805126,5.898143273309027,5.52343009641567,5.170015555088412,0.7199077331155941
17,0.0,3.601382518439428,2.5003806522747722,4.22921118337525,3.7549654097115592,3.2817843041498507,0.2831144319377983
18,0.0,3.9204933868604814,3.8292432467723803,5.457154494738887,4.942541007797684,4.420785842307746,-8.881784197001252e-16
19,0.0,3.281945202649955,3.856780346652763,5.470054446652763,4.949586100501033,4.420785842307746,-8.881784197001252e-16
20,0.0,3.7458675914059336,4.006731573805874,5.571471949643195,5.031590113898163,4.479429800441719,1.7763568394002505e-15
21,0.0,3.002969946669092,1.3376394123226192,2.849994229069031,2.289158169639789,1.7117838515182717,0.19387390753588485
22,0.0,2.9839992514537808,2.664603071174294,4.1322760756001315,3.553567291290507,2.9546869045087027,-4.440892098500626e-16
23,0.0,3.405134518439427,4.179978938758028,5.621459144499655,5.032273240692422,4.4207858423077475,8.881784197001252e-16
24,0.0,3.971276889252825,4.216379759332189,5.646304314236495,5.052496150142181,4.435446832738368,0.0
25,0.0,5.196470642721724,9.160404743542715,11.406816226796305,11.231468862701991,11.117949181901048,2.217833731937798
26,0.0,4.790985898325359,7.1418817216343875,9.158628133117643,8.98328076902333,8.869761088222386,0.050678428928992325
27,0.0,4.59838451831981,6.956297312801087,9.202611100820993,9.02726373672668,8.913744055925736,0.050678428928992325
28,0.0,4.91058547525761,8.88153654725085,10.898282958734105,10.722935594639791,10.609415913838848,6.0929362916267955
29,0.0,5.794556767123639,11.37854611662884,13.62495759988243,13.449610235788116,13.336090554987173,7.419883795215312
30,0.0,4.356404846190625,5.761038972131232,7.113925921652763,6.489302715333569,5.835173970298176,0.0
31,0.0,4.208286234468136,7.299642538638408,8.664855515193432,8.045162719759405,7.396966688001525,-8.881784197001252e-16
32,0.0,3.4009799210710066,5.045086663040322,6.208368119021184,5.599768744041703,4.964921312642674,3.39530055645933
33,0.0,2.8768322755980837,3.193425627615247,4.174805328931037,3.585311280745815,2.9734530953994174,1.440882162182581
34,0.0,3.8175756777695713,4.617014598327404,5.943615802633624,5.400344326936439,4.844105294221621,3.3701783179425835
35,0.0,5.016725013893973,8.11077762823171,9.781059544499655,9.283394324902948,8.782032837523058,0.0
36,0.0,4.516078500736078,6.826036190432667,8.405320752274772,7.9631226196397895,7.5285041155134875,3.0637353043062205
37,0.0,4.763807836621247,6.202171025121663,8.135151228112093,7.742565323228306,7.367644709532627,-8.881784197001252e-16
38,0.0,4.229088009228902,4.809672419021184,6.639329248207788,6.297280022510604,5.983169682379517,4.3695659584928235
39,0.0,4.941885524300673,7.393402158973338,9.495865204667117,9.17107243686467,8.877726617427363,-8.881784197001252e-16
40,0.0,5.204631544755218,7.41224333265755,9.504691487561857,9.175892763419697,8.877726617427365,1.7763568394002505e-15
41,0.0,4.160941594994452,4.410122041987692,6.215126909571425,5.863216899185246,5.537241176877125,2.4282165355263166
42,0.0,4.333958697865266,4.592253746652763,6.586093669978121,6.217851653252229,5.872223793264683,0.0
43,0.0,4.031036873702586,3.3093377775140045,5.067349619499651,4.6966423989460075,4.348048184173773,2.7784274279904286
44,0.0,4.987413957434644,6.035331326557068,8.049201031341756,7.6889709271756725,7.352983720298175,-8.881784197001252e-16
45,0.0,5.738829993080576,7.316046359810658,9.38538315155707,9.047339882199598,8.738049868623536,0.0
46,0.0,5.033743704324595,5.384762255265202,7.289145615193433,6.9769870018168225,6.698843732259899,3.7148348492822967
47,0.0,4.08162567872651,2.67223801315994,4.322304224045109,4.000284779687637,3.71027607233167,2.140655316148326
48,0.0,4.380288338774355,2.0943097397275494,3.978663279679703,3.658492738312662,3.3707087971050207,0.3720389248929683
49,0.0,4.884269685783926,5.306615904799322,7.671172743662333,7.49582537956802,7.382305698767077,8.881784197001252e-16
50,0.0,4.884269685783926,4.026199071067264,6.16109083815994,5.985743474065627,5.872223793264684,8.881784197001252e-16
51,0.0,5.196470642721724,5.765946048339991,7.671172743662332,7.495825379568019,7.382305698767076,0.0
52,0.0,4.312499350855697,3.268936478962,4.9444981025140065,4.769150738419693,4.65563105761875,3.012705355263158
53,0.0,4.026614183391581,2.983051311497885,4.54046757944047,4.365120215346157,4.251600534545214,1.2158808405628267
54,0.0,4.571429122374209,3.718884407298693,5.113863131580992,4.781674721314429,4.479429800441716,-8.881784197001252e-16
55,0.0,4.531242528953159,5.213446998088171,6.824994398686258,6.487567430285724,6.179019005346025,4.550754292224883
