Time,1_Plant1,1_Plant2,1_Plant3,2_Plant1,2_Plant2,2_Plant3,3_Plant1,3_Plant2,3_Plant3,4_Plant1,4_Plant2,4_Plant3,5_Plant1,5_Plant2,5_Plant3,6_Plant1,6_Plant2,6_Plant3,7_Plant1,7_Plant2,7_Plant3
462,454.1,150.0,0.0,346.8,40.5,274.76461764894776,187.80000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,25.0,12.63974175846377,0.0
463,478.0,200.0,0.0,462.40000000000003,42.75,291.76461764894776,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,50.0,84.63974175846377,0.0
464,477.99999999999983,186.85079975000036,0.0,578.0,45.0,308.76461764894776,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,25.0,109.29383945846376,0.0
465,454.0999999999998,136.85079975000036,0.0,462.3999999999999,42.75,291.76461764894776,187.80000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,37.293839458463765,0.0
466,477.99999999999983,86.85079975000036,0.0,550.54831279,45.0,274.76461764894776,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,25.0,103.75940265846376,0.0
467,477.99999999999983,65.58383853999996,0.0,652.228389268948,45.0,277.66228685000004,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,25.0,99.26267345846377,0.0
468,454.0999999999998,15.58383853999996,0.0,536.628389268948,42.75,260.66228685000004,187.80000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,27.262673458463766,0.0
469,477.99999999999983,0.06152957000021502,0.0,421.02838926894793,40.5,243.66228685000002,192.70801577846342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,25.0,72.0,0.0
470,454.1,0.0,0.0,305.42838926894797,38.25,226.66228685000002,173.50801577846346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0
471,478.0,50.0,0.0,421.02838926894793,40.5,243.66228685000002,192.70801577846342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,24.572753610000206,0.0
472,478.0,100.0,0.0,536.628389268948,42.75,260.66228685000004,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,25.0,86.72371875846376,0.0
473,477.99999999999983,50.0,0.0,511.5781193589482,45.0,277.66228685000004,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,50.0,69.85242235846377,0.0
474,477.99999999999983,0.0,0.0,583.178461378948,45.0,294.66228685000004,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,75.0,50.04095525846377,0.0
475,477.99999999999983,47.33584749999966,0.0,688.9496300589482,45.0,277.66228685000004,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,50.0,76.59751365846377,0.0
476,477.99999999999983,0.0,0.0,573.3496300589482,42.75,260.66228685000004,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,25.0,109.55326615846377,0.0
477,477.99999999999983,0.0,0.0,561.9140246589476,42.75,277.66228685000004,193.0304035100002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,45.50901785846375,0.0
478,478.0,50.0,0.0,677.5140246589476,45.0,294.66228685000004,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,25.0,117.50901785846375,0.0
479,454.0999999999998,100.0,0.0,619.1391293389482,42.75,311.66228685000004,187.80000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,55.972560858463765,0.0
480,477.99999999999983,150.0,0.0,734.7391293389483,45.0,328.66228685000004,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,25.0,127.97256085846375,0.0
481,454.0999999999998,100.0,0.0,619.1391293389482,42.75,311.66228685000004,187.80000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,55.972560858463765,0.0
482,430.1999999999998,50.0,0.0,503.5391293389482,40.5,294.66228685000004,168.60000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0
483,406.29999999999984,0.0,0.0,387.9391293389482,38.25,277.66228685000004,149.40000000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0
484,426.4152032099993,0.0,0.0,272.33912933894817,36.0,272.0,130.20000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0
485,450.31520320999925,50.0,0.0,387.9391293389482,38.25,289.0,149.40000000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,25.0,31.664365158463767,0.0
486,474.21520320999923,100.0,0.0,503.5391293389482,40.5,306.0,168.60000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,50.0,103.66436515846377,0.0
487,478.0,150.0,0.0,619.1391293389482,42.75,323.0,187.80000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,25.0,67.28621114846322,0.0
488,477.99999999999983,200.0,0.0,734.7391293389483,45.0,340.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,50.0,108.93937505846375,0.0
489,466.52655495846324,150.0,0.0,619.1391293389482,42.75,323.0,187.80000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,25.0,72.0,0.0
490,442.6265549584632,100.0,0.0,503.5391293389482,40.5,306.0,168.60000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0
491,466.5265549584632,50.0,0.0,539.9039882289483,38.25,323.0,187.80000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,25.0,72.0,0.0
492,477.99999999999983,50.0,0.0,526.2650098389481,40.5,340.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,50.0,79.01883105846375,0.0
493,478.0,0.0,0.0,410.66500983894804,38.25,323.0,197.3387422499996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,25.0,7.018831058463746,0.0
494,477.99999999999983,0.0,0.0,414.5618373589482,36.0,323.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,50.0,70.89012825846376,0.0
495,477.99999999999983,0.0,0.0,512.4002387989482,33.75,340.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,74.06307935846377,45.875816,0.0
496,477.99999999999983,50.0,0.0,596.110651428948,31.5,340.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,49.06307935846377,72.0,0.0
497,477.99999999999983,0.0,0.0,480.510651428948,29.25,323.0,202.52771715000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,24.063079358463767,0.0,0.0
498,454.0999999999998,0.0,0.0,482.55620470894803,31.5,323.0,187.80000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,40.406959758463756,0.0,0.0
499,477.99999999999983,50.0,0.0,598.156204708948,33.75,340.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,65.40695975846376,72.0,0.0
500,454.0999999999998,74.99100913000032,0.0,576.5174592589477,36.0,323.0,187.80000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,46.37377345846377,0.0,0.0
501,477.99999999999983,124.99100913000032,0.0,692.1174592589477,38.25,340.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,71.37377345846377,72.0,0.0
502,478.0,74.99100913000032,0.0,576.5174592589477,36.0,323.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,71.1684858399997,24.74632015846376,0.0
503,478.0,50.0,0.0,460.9174592589477,33.75,306.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,50.0,96.74632015846376,0.0
504,478.0,100.0,0.0,495.0007613789478,36.0,323.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,25.0,120.01680915846376,0.0
505,454.1,50.0,0.0,379.4007613789478,33.75,306.0,187.80000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,48.01680915846376,0.0
506,430.20000000000005,0.0,0.0,263.80076137894775,31.5,289.0,168.60000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0
507,406.30000000000007,0.0,0.0,151.56341333894784,33.75,289.0,149.40000000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0
508,430.20000000000005,50.0,0.0,267.16341333894786,36.0,306.0,168.60000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0
509,454.1,100.0,0.0,382.7634133389479,38.25,323.0,187.80000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,57.788547358463774,0.0
510,478.0,150.0,0.0,498.3634133389479,40.5,340.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,25.0,129.78854735846377,0.0
511,478.0,100.0,0.0,573.5916942589481,42.75,323.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,50.0,81.81785795846345,0.0
512,477.99999999999983,150.0,0.0,689.1916942589481,45.0,340.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,25.0,123.64878275846377,0.0
513,454.0999999999998,100.0,0.0,573.5916942589481,42.75,323.0,187.80000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,51.64878275846377,0.0
514,454.1,50.0,0.0,457.9916942589481,40.5,306.0,168.60000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0
515,478.0,100.0,0.0,573.5916942589481,42.75,309.8225299684633,187.80000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,25.0,72.0,0.0
516,454.1,50.0,0.0,457.9916942589481,40.5,292.8225299684633,168.60000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0
517,444.9450243000001,0.0,0.0,342.39169425894806,38.25,275.8225299684633,149.40000000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0
518,468.8450243000001,41.59090059846323,0.0,226.79169425894804,40.5,277.0106012,168.60000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,25.0,72.0,0.0
519,477.9999999999998,0.0,0.0,111.19169425894802,38.25,260.0106012,187.80000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,20.84917308,83.35117435846377,0.0
520,454.0999999999998,0.0,0.0,170.36476982894771,36.0,277.0106012,187.80000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,11.351174358463766,0.0
521,477.99999999999983,50.0,0.0,285.96476982894774,38.25,294.0106012,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,25.0,83.35117435846377,0.0
522,477.99999999999983,0.0,0.0,326.0839894889481,38.25,289.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,50.0,71.49545465846376,0.0
523,477.9999999999998,0.0,0.0,421.44833782894807,40.5,306.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,25.0,45.50170875846371,0.0
524,454.0999999999998,50.0,0.0,537.0483378289481,42.75,323.0,187.80000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,54.41600065846376,0.0
525,477.99999999999983,100.0,0.0,652.6483378289481,45.0,340.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,25.0,126.41600065846376,0.0
526,478.0,50.0,0.0,537.0483378289481,42.75,326.63379845999964,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,50.0,109.80412985846377,0.0
527,477.99999999999983,50.0,0.0,620.4460381189481,40.5,340.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,75.0,81.25863215846377,0.0
528,478.0,100.0,0.0,597.7179707089479,38.25,323.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,50.0,108.59347235846377,0.0
529,454.1,50.0,0.0,482.11797070894784,36.0,306.0,187.80000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,25.0,36.59347235846377,0.0
530,430.20000000000005,0.0,0.0,366.5179707089478,33.75,289.0,168.60000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0
531,406.29999999999984,0.0,0.0,340.2106868289478,33.75,289.0,149.40000000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0
532,430.1999999999998,50.0,0.0,455.81068682894784,36.0,306.0,168.60000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0
533,454.0999999999998,100.0,0.0,571.4106868289479,38.25,323.0,187.80000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,25.0,40.83077485846377,0.0
534,477.99999999999983,150.0,0.0,687.0106868289479,40.5,340.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,50.0,112.83077485846377,0.0
535,454.0999999999998,100.0,0.0,659.7031373789482,42.75,323.0,187.80000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,25.0,40.83077485846377,0.0
536,477.99999999999983,150.0,0.0,775.3031373789482,45.0,340.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,50.0,107.90166825846376,0.0
537,477.99999999999983,100.0,0.0,659.7031373789482,42.75,323.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,65.44548836846337,72.0,0.0
538,454.0999999999998,50.0,0.0,544.1031373789482,40.5,306.0,187.80000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,40.44548836846337,0.0,0.0
539,477.99999999999983,0.0,0.0,428.50313737894817,38.25,289.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,65.44548836846337,23.44613002000024,0.0
540,477.99999999999983,50.0,0.0,486.7668232389481,36.0,306.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,47.16061445846377,72.0,0.0
541,454.0999999999998,0.0,0.0,371.16682323894815,33.75,289.0,187.80000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,22.16061445846377,0.0,0.0
542,477.9999999999998,0.0,0.0,255.56682323894813,31.5,272.0,207.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,52.519918998463666,0.0
543,478.0,0.0,0.0,176.48534699741134,33.75,255.0,198.73305762000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0
544,478.0,31.437996250000012,0.0,292.08534699741136,36.0,272.0,179.53305762000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0
545,478.0,81.43799625000001,0.0,407.6853469974114,38.25,289.0,187.80000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,25.0,72.0,0.0
546,454.1,31.437996250000012,0.0,346.251966038948,40.5,272.0,168.60000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0
547,478.0,81.43799625000001,0.0,461.85196603894804,42.75,289.0,187.80000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,25.0,22.552071828463383,0.0
548,477.99999999999983,131.43799625000003,0.0,577.4519660389481,45.0,306.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,50.0,93.37377345846377,0.0
549,454.0999999999998,81.43799625000003,0.0,461.85196603894804,42.75,289.0,187.80000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,25.0,21.373773458463774,0.0
550,477.99999999999983,31.437996250000026,0.0,414.41907092894803,40.5,306.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,50.0,93.37377345846377,0.0
551,478.0,50.0,0.0,465.0118868089478,38.25,289.0,187.80000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,50.0,108.59347235846377,0.0
552,468.6445931399996,100.0,0.0,441.678158618948,40.5,306.0,168.60000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,25.0,135.32298355846376,0.0
553,444.7445931399996,50.0,0.0,326.078158618948,38.25,289.0,149.40000000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,63.32298355846376,0.0
554,420.84459313999963,0.0,0.0,210.478158618948,36.0,272.0,130.20000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0
555,406.29999999999984,50.0,0.0,326.078158618948,38.25,289.0,149.40000000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0
556,430.1999999999998,100.0,0.0,441.678158618948,40.5,306.0,168.60000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0
557,454.0999999999998,150.0,0.0,557.278158618948,42.75,323.0,187.80000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,25.0,45.93283305846376,0.0
558,477.99999999999983,200.0,0.0,672.8781586189481,45.0,340.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,50.0,117.93283305846376,0.0
559,454.0999999999998,150.0,0.0,557.278158618948,42.75,323.0,187.80000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,25.0,45.93283305846376,0.0
560,477.99999999999983,100.0,0.0,517.671907238948,45.0,340.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,50.0,115.33856705846375,0.0
561,478.0,50.0,0.0,631.5944639189478,42.75,340.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,75.0,82.64224085846377,0.0
562,477.99999999999983,100.0,0.0,620.6339300389479,45.0,340.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,68.5922467,78.93235375846376,0.0
563,454.0999999999998,50.0,0.0,505.0339300389479,42.75,323.0,187.80000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,43.592246700000004,6.932353758463762,0.0
564,477.9999999999998,100.0,0.0,476.8064603689479,40.5,340.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,50.0,78.93235375846376,0.0
565,454.0999999999998,50.0,0.0,361.2064603689479,38.25,323.0,187.80000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,25.0,32.03304118846387,0.0
566,430.1999999999998,0.0,0.0,245.60646036894786,36.0,306.0,168.60000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0
567,454.0999999999998,50.0,0.0,361.2064603689479,38.25,323.0,187.80000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,25.0,67.19751368846394,0.0
568,478.0,100.0,0.0,476.8064603689479,40.5,340.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.62121936999988,0.0,0.0,25.0,89.40446115846376,0.0
569,454.1,50.0,0.0,361.2064603689479,38.25,323.0,187.80000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.62121936999986,0.0,0.0,0.0,17.40446115846376,0.0
570,478.0,50.0,0.0,445.7092630189477,38.25,340.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,25.0,89.40446115846376,0.0
571,477.99999999999983,100.0,0.0,512.3049433389477,40.5,323.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,50.0,93.40403963846393,0.0
572,478.0,150.0,0.0,627.9049433389478,42.75,340.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,50.0,104.78854735846376,0.0
573,478.0,100.0,0.0,512.3049433389477,40.5,323.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,25.0,92.45053551846385,0.0
574,478.0,50.0,0.0,396.7049433389477,38.25,306.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,53.176137038463736,0.0
575,454.0999999999998,100.0,0.0,399.6375026489478,36.0,323.0,187.80000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,59.17215665846376,0.0
576,477.99999999999983,150.0,0.0,515.2375026489478,38.25,340.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,25.0,131.17215665846376,0.0
577,454.0999999999998,100.0,0.0,399.6375026489478,36.0,323.0,187.80000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,59.17215665846376,0.0
578,430.1999999999998,50.0,0.0,284.0375026489478,33.75,306.0,168.60000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0
579,406.29999999999984,0.0,0.0,168.43750264894777,31.5,289.0,149.40000000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0
580,430.20000000000005,0.0,0.0,228.12897332894772,33.75,272.0,168.60000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0
581,454.1,50.0,0.0,343.72897332894775,36.0,289.0,187.80000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,25.0,47.316442058463764,0.0
582,478.0,100.0,0.0,459.32897332894777,38.25,306.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,50.0,119.31644205846376,0.0
583,477.99999999999983,50.0,0.0,426.2192425189479,40.5,289.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,75.0,96.73775945846376,0.0
584,477.99999999999983,54.53527187000007,0.0,541.8192425189479,42.75,306.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,100.0,73.55374625846378,0.0
585,478.0,50.0,0.0,617.3035183689477,45.0,289.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,96.18588291000012,68.97973304846366,0.0
586,478.0,0.0,0.0,501.7035183689477,42.75,272.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,71.18588291000012,23.70861325846377,0.0
587,477.99999999999983,50.0,0.0,579.7973381289479,45.0,289.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,50.0,95.70861325846377,0.0
588,477.99999999999983,100.0,0.0,651.1196171589481,45.0,306.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,25.0,107.91022965846378,0.0
589,454.0999999999998,50.0,0.0,535.5196171589481,42.75,289.0,187.80000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,35.91022965846378,0.0
590,430.1999999999998,0.0,0.0,419.9196171589481,40.5,272.0,168.60000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0
591,454.0999999999998,44.106727788463694,0.0,460.60789409894807,38.25,289.0,187.80000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,25.0,72.0,0.0
592,477.9999999999998,0.0,0.0,345.00789409894804,36.0,272.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,50.0,25.471391398463744,0.0
593,477.99999999999983,50.0,0.0,460.60789409894807,38.25,289.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,25.0,89.14503275846376,0.0
594,454.0999999999998,10.391535820000016,0.0,576.207894098948,40.5,306.0,187.80000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,52.08116055846375,0.0
595,477.9999999999998,60.391535820000016,0.0,691.807894098948,42.75,323.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,25.0,124.08116055846375,0.0
596,454.0999999999998,60.910872359999956,0.0,595.3252472789479,40.5,323.0,187.80000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,63.49593475846376,0.0
597,477.99999999999983,110.91087235999994,0.0,710.925247278948,42.75,340.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,25.0,135.49593475846376,0.0
598,477.99999999999983,160.91087235999998,0.0,815.9883971689482,40.5,340.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,50.0,114.47380965846374,0.0
599,477.99999999999983,150.0,0.0,700.3883971689481,38.25,323.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,50.0,112.39839705846376,0.0
