Time,1_Plant1,1_Plant2,1_Plant3,2_Plant1,2_Plant2,2_Plant3,3_Plant1,3_Plant2,3_Plant3,4_Plant1,4_Plant2,4_Plant3,5_Plant1,5_Plant2,5_Plant3,6_Plant1,6_Plant2,6_Plant3,7_Plant1,7_Plant2,7_Plant3
29,451.3200000000003,125.0,0.0,538.2042071361847,5.625,148.75,204.24242424242408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,0.0,41.64495457307968,0.0
30,480.0000000000002,187.5,0.0,682.7042071361848,8.4375,170.0,233.33333333333314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.52380952380955,0.0,0.0,31.25,131.64495457307967,0.0
31,480.0000000000002,168.46094169999992,0.0,827.2042071361848,11.25,191.25,233.33333333333314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,31.25,129.9154421980797,0.0
32,451.3200000000003,105.96094169999994,0.0,682.7042071361848,8.4375,170.0,204.24242424242408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,0.0,39.9154421980797,0.0
33,445.49185036615654,43.460941699999935,0.0,538.2042071361847,5.625,148.75,175.15151515151507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,0.0,0.0,0.0
34,451.3200000000003,102.31643852499995,0.0,495.22441892368477,5.625,170.0,204.24242424242405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,0.0,0.0,0.0
35,480.0000000000002,164.81643852499994,0.0,639.7244189236848,8.4375,191.25,233.33333333333312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.52380952380955,0.0,0.0,31.25,87.11004456057971,0.0
36,451.3200000000003,102.31643852499995,0.0,495.22441892368477,5.625,170.0,204.24242424242405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,0.0,0.0,0.0
37,480.0000000000002,62.5,0.0,350.7244189236847,2.8125,148.75,233.33333333333314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,31.25,50.249836335579694,0.0
38,451.3200000000003,0.0,0.0,206.2244189236847,0.0,127.5,204.24242424242408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,0.0,0.0,0.0
39,480.0000000000002,32.150003587500066,0.0,350.7244189236847,2.8125,148.75,233.33333333333314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,31.25,26.46904603557969,0.0
40,480.0000000000002,62.5,0.0,352.74258206118486,2.8125,127.5,233.33333333333314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,31.25,27.874273910579692,0.0
41,451.3200000000003,0.0,0.0,208.24258206118486,0.0,106.25,204.24242424242408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,0.0,0.0,0.0
42,480.0000000000002,0.0,0.0,255.9512324486847,0.0,85.0,233.33333333333314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,31.25,41.710374610579706,0.0
43,451.3200000000003,0.0,0.0,178.6418256736846,0.0,63.75,204.24242424242408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,0.0,0.0,0.0
44,480.0000000000002,62.5,0.0,323.1418256736846,2.8125,85.0,233.33333333333314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,31.25,38.8999188605797,0.0
45,480.0000000000002,125.0,0.0,362.2412386736847,5.625,63.75,233.33333333333314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.52380952380955,0.0,0.0,31.25,31.117118298079696,0.0
46,451.3200000000003,62.5,0.0,217.74123867368465,2.8125,42.5,204.24242424242408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,0.0,0.0,0.0
47,422.6400000000003,0.0,0.0,73.24123867368465,0.0,21.25,175.15151515151507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,0.0,0.0,0.0
48,451.3200000000003,0.0,0.0,0.0,0.0,0.0,204.24242424242408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,17.21957240926452,0.0,0.0
49,480.0000000000002,0.0,0.0,144.5,0.0,8.687500000000163,219.20750261961743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,5.295895823079699,0.0,0.0
50,480.0000000000002,0.0,0.0,0.0,0.0,19.383940875000096,190.11659352870842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,5.295895823079699,0.0,0.0
51,451.3200000000003,62.5,0.0,144.5,2.8125,21.25,161.02568443779944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,5.295895823079699,0.0,0.0
52,422.6400000000003,0.0,0.0,0.0,0.0,0.0,131.93477534689038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,0.0,0.0,0.0
53,393.9600000000004,0.0,0.0,0.0,0.0,0.0,116.96969696969701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,0.0,0.0,0.0
54,422.6400000000003,58.52832374868444,0.0,144.5,2.8125,21.25,146.06060606060606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,31.25,29.0633236980797,0.0
55,451.3200000000003,28.23702739868491,0.0,289.0,5.625,42.5,175.15151515151507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,0.0,0.0,0.0
56,480.0000000000002,90.7370273986849,0.0,433.5,8.4375,63.75,204.24242424242408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,31.25,31.657590560579703,0.0
57,480.0000000000002,62.5,0.0,409.07830727368474,11.25,85.0,233.33333333333314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,31.25,31.657590560579703,0.0
58,451.3200000000003,0.0,0.0,264.57830727368474,8.4375,63.75,204.24242424242408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,0.0,0.0,0.0
59,480.0000000000002,62.5,0.0,272.1311019236847,11.25,63.75,233.33333333333314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,31.25,30.25236267307969,0.0
60,480.0000000000002,0.0,0.0,127.6311019236847,8.4375,42.5,204.39055524009632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,0.0,0.0,0.0
61,480.0000000000002,62.5,0.0,237.2444642486847,11.25,63.75,233.33333333333314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,31.25,26.036668223079698,0.0
62,451.3200000000003,0.0,0.0,92.7444642486847,8.4375,42.5,204.24242424242408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,0.0,0.0,0.0
63,451.3200000000003,62.5,0.0,186.32778559868484,8.4375,21.25,204.24242424242414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,0.0,0.0,0.0
64,480.0000000000002,125.0,0.0,330.82778559868484,11.25,42.5,233.3333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.52380952380955,0.0,0.0,31.25,25.171912610579703,0.0
65,451.3200000000003,62.5,0.0,186.32778559868484,8.4375,21.25,204.24242424242414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,0.0,0.0,0.0
66,422.6400000000003,0.0,0.0,41.82778559868483,5.625,0.0,175.15151515151513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,0.0,0.0,0.0
67,451.3200000000003,0.0,0.0,176.78411771118462,8.4375,21.25,204.24242424242414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,0.0,0.0,0.0
68,480.0000000000002,62.5,0.0,321.28411771118465,11.25,42.5,233.3333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,31.25,34.35995186057969,0.0
69,480.0000000000002,62.5,0.0,314.9616127236846,8.4375,63.75,233.33333333333314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,31.25,35.11661302307971,0.0
70,451.3200000000003,0.0,0.0,170.46161272368457,5.625,42.5,204.24242424242408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,0.0,0.0,0.0
71,480.0000000000002,0.0,0.0,280.7949020486848,8.4375,21.25,233.33333333333314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,31.25,37.2784912605797,0.0
72,480.0000000000002,0.0,0.0,136.29490204868475,5.625,9.956892512499866,204.24242424242408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,36.5458958230797,28.847856325000002,0.0
73,451.3200000000003,52.378263036184805,0.0,144.5,2.8125,21.25,175.15151515151507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,5.295895823079699,0.0,0.0
74,422.6400000000003,0.0,0.0,0.0,0.0,0.0,146.060606060606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,0.0,0.0,0.0
75,451.3200000000003,0.0,0.0,60.55188203618479,2.8125,21.25,175.151515151515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,0.0,0.0,0.0
76,480.0000000000002,62.5,0.0,205.0518820361848,5.625,42.5,204.24242424242408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,5.295895823079699,0.0,0.0
77,480.0000000000002,0.0,0.0,69.34618966118474,8.4375,63.75,233.33333333333312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,5.295895823079699,0.0,0.0
78,451.3200000000003,0.0,0.0,100.68850804868472,5.625,42.5,204.24242424242408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,0.0,0.0,0.0
79,480.0000000000002,62.5,0.0,245.18850804868472,8.4375,63.75,233.33333333333314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,31.25,26.685245748079698,0.0
80,480.0000000000002,125.0,0.0,290.98509472539126,5.625,42.5,233.3333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.6017764807821,0.0,0.0,31.25,18.361962123079696,0.0
81,451.3200000000003,62.5,0.0,146.48509472539126,2.8125,21.25,204.2424242424242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,0.0,0.0,0.0
82,422.6400000000003,0.0,0.0,1.9850947253912743,0.0,0.0,175.15151515151516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,0.0,0.0,0.0
83,393.9600000000004,0.0,0.0,0.0,0.0,0.0,146.06060606060615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,0.0,0.0,0.0
84,422.6400000000003,0.0,0.0,0.0,0.0,5.685334034934444,175.15151515151516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,16.9674483518297,0.0,0.0
85,451.3200000000003,0.0,0.0,19.29939837000015,2.8125,26.935334034934442,204.2424242424242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,0.0,0.0,0.0
86,480.0000000000002,62.5,0.0,163.79939837000015,5.625,48.18533403493444,233.3333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,26.1554659855797,0.0,0.0
87,480.0000000000002,62.5,0.0,172.03364643125028,8.4375,26.935334034934442,233.33333333333314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,31.25,13.173439223079697,0.0
88,451.3200000000003,0.0,0.0,27.533646431250265,5.625,5.685334034934444,204.24242424242408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,0.0,0.0,0.0
89,422.6400000000003,0.0,0.0,58.118963726184525,2.8125,21.25,175.15151515151507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,31.25,14.362467385579691,0.0
90,393.9600000000004,0.0,0.0,0.0,0.0,0.0,146.06060606060606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,0.0,0.0,0.0
91,422.6400000000003,0.0,0.0,85.32244442368467,2.8125,21.25,175.15151515151507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,31.25,10.637107898079705,0.0
92,451.3200000000003,62.5,0.0,229.8224444236847,5.625,42.5,204.24242424242408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,0.0,0.0,0.0
93,480.0000000000002,125.0,0.0,374.3224444236847,8.4375,63.75,233.33333333333314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,31.25,70.4634880980797,0.0
94,470.68221554215694,187.5,0.0,504.66864004868455,11.25,85.0,204.24242424242408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,0.0,0.0,0.0
95,480.0000000000002,250.0,0.0,649.1686400486846,14.0625,106.25,233.33333333333314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.52380952380955,0.0,0.0,31.25,89.81240586057969,0.0
96,451.3200000000003,187.5,0.0,504.66864004868455,11.25,85.0,204.24242424242408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,0.0,0.0,0.0
97,422.6400000000003,125.0,0.0,360.1686400486845,8.4375,63.75,175.151515151515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,0.0,0.0,0.0
98,393.9600000000004,62.5,0.0,215.6686400486845,5.625,42.5,146.06060606060606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,0.0,0.0,0.0
99,365.2800000000003,0.0,0.0,71.16864004868448,2.8125,21.25,116.96969696969698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,0.0,0.0,0.0
100,393.9600000000004,0.0,0.0,155.77275798618473,5.625,42.5,146.060606060606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,0.0,0.0,0.0
101,422.6400000000003,62.5,0.0,300.27275798618473,8.4375,63.75,175.151515151515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,0.0,0.0,0.0
102,451.3200000000003,125.0,0.0,444.7727579861848,11.25,85.0,204.24242424242408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,22.296045448079695,0.0,0.0
103,480.0000000000002,187.5,0.0,589.2727579861847,14.0625,106.25,233.33333333333314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.52380952380955,0.0,0.0,53.546045448079695,90.0,0.0
104,480.0,125.0,0.0,664.401239286185,16.875,127.5,233.33333333333314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,31.25,115.86316669807971,0.0
105,451.32,62.5,0.0,519.9012392861849,14.0625,106.25,204.24242424242408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,0.0,25.86316669807971,0.0
106,451.3200000000003,0.0,0.0,614.9631759486846,16.875,127.5,204.24242424242408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,0.0,33.21358732307971,0.0
107,480.0000000000002,62.5,0.0,759.4631759486846,19.6875,148.75,233.33333333333314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,31.25,123.21358732307971,0.0
108,480.0000000000002,62.5,0.0,881.2676359236846,22.5,170.0,233.33333333333314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,62.5,91.42311282307969,0.0
109,480.0000000000002,0.0,0.0,736.7676359236846,19.6875,148.75,233.33333333333314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,39.925947212500255,1.4231128230797019,0.0
110,480.0,62.5,0.0,811.636132273685,22.5,170.0,233.33333333333314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,54.7350854480797,90.0,0.0
111,451.32,0.0,0.0,667.1361322736849,19.6875,148.75,204.24242424242408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,23.4850854480797,0.0,0.0
112,451.32,19.800842260579685,0.0,811.636132273685,22.5,170.0,204.24242424242408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,31.25,90.0,0.0
113,422.64000000000004,0.0,0.0,804.8337549986851,25.3125,191.25,175.15151515151507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,0.0,0.0,0.0
114,451.32,62.5,0.0,949.3337549986851,28.125,212.5,204.24242424242408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,0.0,58.07531132307972,0.0
115,480.0,125.0,0.0,1093.8337549986852,30.9375,233.75,233.33333333333314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.52380952380955,0.0,0.0,31.25,148.07531132307972,0.0
116,451.32,62.5,0.0,949.3337549986851,28.125,212.5,204.24242424242408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,0.0,58.07531132307972,0.0
117,480.0,62.36080981250006,0.0,994.7653880861851,25.3125,233.75,233.33333333333314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,31.25,144.83247769807969,0.0
118,480.0,62.5,0.0,850.2653880861851,22.5,212.5,233.33333333333314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,31.25,143.1029654480797,0.0
119,451.3200000000003,125.0,0.0,705.765388086185,19.6875,231.19524927499953,204.24242424242408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,0.0,56.23770557307971,0.0
120,480.0000000000002,187.5,0.0,850.2653880861851,22.5,252.44524927499953,233.33333333333314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.52380952380955,0.0,0.0,31.25,146.2377055730797,0.0
121,451.3200000000003,125.0,0.0,705.765388086185,19.6875,231.19524927499953,204.24242424242408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,0.0,56.23770557307971,0.0
122,422.6400000000003,62.5,0.0,561.265388086185,16.875,209.94524927499953,175.15151515151507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,0.0,0.0,0.0
123,393.9600000000004,0.0,0.0,416.765388086185,14.0625,188.69524927499953,146.06060606060606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,0.0,0.0,0.0
124,422.6400000000003,0.0,0.0,272.265388086185,11.25,198.89965902499952,175.15151515151507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,0.0,0.0,0.0
125,451.3200000000003,62.5,0.0,416.765388086185,14.0625,220.14965902499952,204.24242424242408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,31.25,16.988716198079707,0.0
126,480.0000000000002,125.0,0.0,561.265388086185,16.875,241.39965902499952,233.33333333333314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.52380952380955,0.0,0.0,62.5,106.9887161980797,0.0
127,480.0000000000002,62.5,0.0,416.765388086185,14.0625,247.70647096249988,233.33333333333314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,34.90650773749966,41.1044823230797,0.0
128,479.99999999999994,125.0,0.0,561.265388086185,16.875,268.95647096249985,233.33333333333314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,0.0,31.25,131.10448232307968,0.0
