Time,1,2,3,4,5,6,7
1,0.0,85.95158580982898,0.0,14.659039638284607,9.490245314958822,380.0290139169275,4.236716658463759
2,0.0,0.0,0.0,14.659039638284607,9.490245314958822,619.6120739169276,0.0
3,0.0,0.0,0.0,14.659039638284607,9.490245314958822,619.6120739169276,4.236716658463759
4,0.0,0.0,0.0,14.659039638284607,9.490245314958822,134.89727131692752,4.236716658463759
5,0.0,0.0,0.0,14.659039638284607,9.490245314958822,372.0290139169275,0.0
6,0.0,0.0,0.0,50.44096531828461,52.54627357495882,484.1435677169276,0.0
7,0.0,0.0,0.0,51.419896738284606,53.72421182495882,494.59488511692757,0.0
8,0.0,0.0,0.0,51.986647878284614,54.40617772495882,245.78616641692753,48.90642051000014
9,0.0,39.34903975136507,0.0,52.16697728828461,54.62316627495882,125.67161261692752,59.00840699999963
10,0.0,0.0,0.0,47.50416691828461,49.01245385495882,493.3692265169275,0.0
11,0.0,0.0,0.0,41.63057296828461,41.94481781495882,258.68880131692754,77.28357454999998
12,0.0,0.0,0.0,37.0965707982846,36.48909898495882,497.04620251692756,0.0
13,0.0,14.525481951365009,0.0,32.459522328284606,30.90938559495882,368.3520377169275,63.98921120846376
14,0.0,0.0,0.0,29.31663262828461,27.127578304958824,258.68880131692754,53.43918834846376
15,0.0,0.0,0.0,27.281484868284608,24.67870564495882,739.7266277169275,0.0
16,0.0,15.583219631365296,0.0,31.326021588284608,29.545455654958822,372.0290139169275,60.184286488463755
17,0.0,92.04375601136525,0.0,39.64694667828461,39.55794042495882,250.68880131692754,23.668366509999917
18,0.0,7.6285117113652205,0.0,43.02168750828461,43.61873183495882,369.57769641692755,0.0
19,0.0,0.0,0.0,43.511153738284605,44.20770158495882,369.57769641692755,0.0
20,0.0,0.0,0.0,45.134121468284604,46.16060220495882,374.4803313169275,0.0
21,0.0,139.22163267136506,0.0,46.88589456828461,48.26849299495882,126.89727131692752,16.20785867000003
22,0.0,26.701520671365063,0.0,48.380054368284604,50.06640033495882,247.01182521692755,0.0
23,0.0,0.0,0.0,49.255941558284604,51.12034650495882,369.57769641692755,0.0
24,0.0,0.0,0.0,49.642362518284614,51.58532293495882,370.8033552169275,0.0
25,0.0,0.0,0.0,14.659039638284607,9.490245314958822,744.0496516169276,0.0
26,0.0,0.0,0.0,14.659039638284607,9.490245314958822,737.2753103169275,4.236716658463759
27,0.0,0.0,0.0,14.659039638284607,9.490245314958822,740.9522864169276,4.236716658463759
28,0.0,0.0,0.0,14.659039638284607,9.490245314958822,377.57769641692755,4.236716658463759
29,0.0,0.0,0.0,14.659039638284607,9.490245314958822,494.59488511692757,0.0
30,0.0,0.0,0.0,52.21850004828461,54.68516308495882,487.8205439169275,0.0
31,0.0,0.0,0.0,51.8063176982846,54.18918825495882,618.3864151169275,0.0
32,0.0,0.0,0.0,50.878907748284604,53.07324526495882,131.22029521692752,93.8868789
33,0.0,0.0,0.0,49.2817024282846,51.15134429495882,128.1229300169275,120.45774875846375
34,0.0,0.0,0.0,45.417495368284605,46.50158313495882,123.22029521692752,107.48641445846377
35,0.0,0.0,0.0,41.604812358284605,41.91382034495882,734.1779452169276,0.0
36,0.0,0.0,0.0,36.96776388828461,36.33410694495882,373.2546726169275,79.12243451846376
37,0.0,0.0,0.0,32.8201816482846,31.34336330495882,615.9350977169275,0.0
38,0.0,0.0,0.0,28.595315268284608,26.259624434958823,134.89727131692752,51.01787693846376
39,0.0,0.0,0.0,27.152675388284607,24.52371050495882,742.1779452169276,0.0
40,0.0,0.0,0.0,27.487573338284605,24.92668980495882,742.1779452169276,0.0
41,0.0,0.0,0.0,29.419676868284608,27.251570384958825,259.91446001692753,53.78508626846376
42,0.0,0.0,0.0,30.78503259828461,28.89448909495882,490.9179091169275,0.0
43,0.0,60.334044441365336,0.0,30.991123638284606,29.142476354958823,131.22029521692752,59.06010418846375
44,0.0,0.0,0.0,30.115236708284606,28.088530494958825,614.7094390169275,0.0
45,0.0,0.0,0.0,28.26041731828461,25.856645134958825,730.5009690169276,0.0
46,0.0,0.0,0.0,26.096460078284608,23.25277733495882,249.46314261692754,42.629743118463765
47,0.0,117.8248088413653,0.0,26.920825548284608,24.24472793495882,131.22029521692752,45.39696541846377
48,0.0,191.10781088031305,0.0,26.766257258284607,24.058737484958822,250.68880131692754,31.102454121052148
49,0.0,0.0,0.0,14.659039638284607,9.490245314958822,617.1607564169275,0.0
50,0.0,71.73470339031294,0.0,14.659039638284607,9.490245314958822,490.9179091169275,0.0
51,0.0,0.0,0.0,14.659039638284607,9.490245314958822,617.1607564169275,0.0
52,0.0,87.24185609031302,0.0,14.659039638284607,9.490245314958822,137.34858871692754,4.236716658463759
53,0.0,87.24185609031302,0.0,14.659039638284607,9.490245314958822,253.78616641692753,4.236716658463759
54,0.0,71.27273818031303,0.0,27.770951098284606,25.26767538495882,374.4803313169275,0.0
55,0.0,0.0,0.0,28.208894558284605,25.79464832495882,136.1229300169275,49.720743508463755
56,0.0,0.0,0.0,28.389224228284608,26.01163717495882,739.7266277169275,0.0
57,0.0,0.0,0.0,28.389224228284608,26.01163717495882,736.0496516169276,0.0
58,0.0,0.0,0.0,28.363462848284605,25.98063876495882,382.4803313169275,50.23959687846376
59,0.0,0.0,0.0,28.054326278284606,25.608657874958823,618.3864151169275,0.0
60,0.0,62.88285854136526,0.0,27.745189718284607,25.23667698495882,374.4803313169275,48.164183398463756
61,0.0,0.0,0.0,27.049629868284608,24.39971687495882,617.1607564169275,0.0
62,0.0,73.46725248136524,0.0,26.585927598284606,23.841748634958822,134.89727131692752,44.272783118463764
63,0.0,17.14058800136513,0.0,26.688973118284608,23.96574226495882,129.34858871692754,44.61868536846376
64,0.0,0.0,0.0,26.843538828284608,24.15172961495882,730.5009690169276,0.0
65,0.0,28.305534001365178,0.0,27.436053148284607,24.864696084958823,248.23748381692752,47.12647665846376
66,0.0,170.0854619013652,0.0,27.899755418284606,25.422664324958824,137.34858871692754,48.68302811846375
67,0.0,56.34536941136531,0.0,28.801406308284605,26.50761169495882,131.22029521692752,51.70968142846375
68,0.0,0.0,0.0,29.03325873828461,26.786597364958823,614.7094390169275,0.0
69,0.0,0.0,0.0,29.213588398284607,27.003586224958823,619.6120739169276,0.0
70,0.0,50.11835660136535,0.0,29.03325873828461,26.786597364958823,256.2374838169275,52.48796148846375
71,0.0,0.0,0.0,29.728813428284607,27.62355127495882,494.59488511692757,0.0
72,0.0,102.71617643136531,0.0,28.981733398284607,26.72459745495882,368.3520377169275,0.0
73,0.0,0.0,0.0,14.659039638284607,9.490245314958822,618.3864151169275,0.0
74,0.0,87.24185609031302,0.0,14.659039638284607,9.490245314958822,381.2546726169275,4.236716658463759
75,0.0,19.550350461365184,0.0,14.659039638284607,9.490245314958822,255.01182521692755,4.236716658463759
76,0.0,0.0,0.0,14.659039638284607,9.490245314958822,737.2753103169275,0.0
77,0.0,0.0,0.0,14.659039638284607,9.490245314958822,617.1607564169275,0.0
78,0.0,78.21697464136521,0.0,27.178439348284606,24.554712014958824,258.68880131692754,46.26172103846376
79,0.0,0.0,0.0,27.204200728284608,24.58571041495882,617.1607564169275,0.0
80,0.0,0.0,0.0,25.220571858284607,22.198829924958822,737.2310659182926,0.0
81,0.0,0.0,0.0,23.108141250284607,19.656963584958824,133.62736821829267,32.59858227846375
82,0.0,118.2950417,0.0,22.000399314284607,18.324028957958824,139.17605081829265,28.88012446846376
83,0.0,75.22335307031302,0.0,19.012080482284606,14.728215210958822,256.2374838169275,18.848963628463757
84,0.0,47.19021886236547,0.0,17.440637565284607,12.837313888958821,490.9179091169275,0.0
85,0.0,0.0,0.0,16.590509436284606,11.814363333958822,137.34858871692754,10.72025649446376
86,0.0,0.0,0.0,19.630352322284608,15.472175445958822,738.5009690169276,0.0
87,0.0,0.0,0.0,23.984028182284607,20.710909454958824,614.7094390169275,0.0
88,0.0,131.9277627073653,0.0,24.885676498284607,21.79585372495882,137.34858871692754,38.56539603846375
89,0.0,88.01778239936542,0.0,24.267400790284608,21.051888834958824,370.8033552169275,0.0
90,0.0,181.482857580313,0.0,26.122222758284607,23.28377729495882,131.22029521692752,42.71622300846375
91,0.0,137.4796912413653,0.0,29.03325873828461,26.786597364958823,247.01182521692755,18.97827516999999
92,0.0,71.92935544136526,0.0,33.670307198284604,32.366310754958825,132.44595391692752,68.05356260846375
93,0.0,0.0,0.0,37.637557208284605,37.14006245495882,493.3692265169275,0.0
