0,1,2,3,4
0.0,0.0,4.957225909961315,4.957225909961315,0.6373350002274334
0.0,0.0,4.920880737450815,4.920880737450815,0.6357371639360982
0.0,0.0,4.865636075234853,4.865636075234853,0.6333084527732655
0.0,0.0,4.824202578572881,4.824202578572881,0.6314869194011417
0.0,0.0,4.8263832889235125,4.8263832889235125,0.6315827895786228
0.0,0.0,4.819841157871622,4.819841157871622,0.6312951790461803
0.0,0.0,4.796216795739795,4.796216795739795,0.6302565854568112
0.0,0.0,4.585414795178889,4.585414795178889,0.6209891349670582
0.0,0.0,4.107839228390906,4.107839228390906,0.5999935660988922
0.0,0.0,3.710586492851127,3.710586492851127,0.5825292154345791
0.0,0.0,3.398744912711031,3.398744912711031,0.5688197800549104
0.0,0.0,3.141421091336686,3.141421091336686,0.5575070991122462
0.0,0.0,2.989134818517683,2.989134818517683,0.5508121650515432
0.0,0.0,3.033112477255391,3.033112477255391,0.552745546964061
0.0,0.0,3.3671246126268937,3.3671246126268937,0.5674296624814459
0.0,0.0,3.7542006998637314,3.7542006998637314,0.5844466189841842
0.0,0.0,3.939197627942181,3.939197627942181,0.5925796057070882
0.0,0.0,4.10093364561391,4.10093364561391,0.5996899772035378
0.0,0.0,4.171443280284281,4.171443280284281,0.6027897796087305
0.0,0.0,4.201973225193103,4.201973225193103,0.604131962093454
0.0,0.0,4.247404690831228,4.247404690831228,0.6061292574576256
0.0,0.0,4.308464580648874,4.308464580648874,0.6088136224270726
0.0,0.0,4.369524470466513,4.369524470466513,0.611497987396517
0.0,0.0,4.483284860424383,4.483284860424383,0.6164992149884019
0.0,0.0,4.587958957254624,4.587958957254624,0.6211009835074512
0.0,0.0,4.674823919554721,4.674823919554721,0.6249198122437454
0.0,0.0,4.686090923032976,4.686090923032976,0.6254151414940612
0.0,0.0,4.744606650774886,4.744606650774886,0.6279876579231143
0.0,0.0,4.850734554505547,4.850734554505547,0.6326533398938166
0.0,0.0,4.93069393402865,4.93069393402865,0.6361685797347576
0.0,0.0,4.992844179021606,4.992844179021606,0.6389008797929439
0.0,0.0,4.77986146811007,4.77986146811007,0.6295375591257102
0.0,0.0,4.237954945978498,4.237954945978498,0.6057138200218772
0.0,0.0,3.7818230309717107,3.7818230309717107,0.5856609745655992
0.0,0.0,3.4547164783772013,3.4547164783772013,0.5712804479435687
0.0,0.0,3.2235611812104157,3.2235611812104157,0.5611182091306657
0.0,0.0,3.1272464740575874,3.1272464740575874,0.5568839429586236
0.0,0.0,3.19194088112628,3.19194088112628,0.5597280915572029
0.0,0.0,3.3740301954038925,3.3740301954038925,0.5677332513768021
0.0,0.0,3.511778399218689,3.511778399218689,0.5737890509209671
0.0,0.0,3.4859733267362323,3.4859733267362323,0.5726545871541178
0.0,0.0,3.4325459231457964,3.4325459231457964,0.5703057678058534
0.0,0.0,3.3693053229775254,3.3693053229775254,0.567525532658927
0.0,0.0,3.3187855331879295,3.3187855331879295,0.5653045402139694
0.0,0.0,3.2359185398639854,3.2359185398639854,0.5616614734697198
0.0,0.0,3.177766263847186,3.177766263847186,0.5591049354035831
0.0,0.0,3.1094373395274433,3.1094373395274433,0.5561010031758689
0.0,0.0,3.0134860840997195,3.0134860840997195,0.5518827153667396
0.0,0.0,2.9462475149552936,2.9462475149552936,0.5489267182277668
0.0,0.0,2.9175348286719975,2.9175348286719975,0.5476644275576104
0.0,0.0,2.8997256941418517,2.8997256941418517,0.5468814877748547
0.0,0.0,2.8601094561054046,2.8601094561054046,0.5451398462172974
0.0,0.0,2.8717399113087665,2.8717399113087665,0.5456511538305255
0.0,0.0,2.9407957390787183,2.9407957390787183,0.5486870427840662
0.0,0.0,2.980411977115163,2.980411977115163,0.5504286843416231
0.0,0.0,2.8459348388263113,2.8459348388263113,0.5445166900636775
0.0,0.0,2.5809785312247575,2.5809785312247575,0.5328684634998315
0.0,0.0,2.2851288269892804,2.2851288269892804,0.5198620760883497
0.0,0.0,1.9580222743947684,1.9580222743947684,0.5054815494663174
0.0,0.0,1.606564456218225,1.606564456218225,0.4900304725290905
0.0,0.0,1.3841320004539601,1.3841320004539601,0.48025171442610937
0.0,0.0,1.4441015350962867,1.4441015350962867,0.4828881443068145
0.0,0.0,1.9529339502432994,1.9529339502432994,0.5052578523855304
0.0,0.0,2.3908932789948376,2.3908932789948376,0.52451177969614
0.0,0.0,2.408338961799877,2.408338961799877,0.5252787411159812
0.0,0.0,2.378535920341267,2.378535920341267,0.523968515357085
0.0,0.0,2.357819172010282,2.357819172010282,0.5230577486710235
0.0,0.0,2.360726785811122,2.360726785811122,0.5231855755743302
0.0,0.0,2.373447596189797,2.373447596189797,0.523744818276298
0.0,0.0,2.3759917582655334,2.3759917582655334,0.523856666816692
0.0,0.0,2.424330837704498,2.424330837704498,0.5259817890841689
0.0,0.0,2.517737931056485,2.517737931056485,0.5300882283529047
0.0,0.0,2.607147055432318,2.607147055432318,0.5340189056295932
0.0,0.0,2.629681062388831,2.629681062388831,0.535009564130223
0.0,0.0,2.5762536587983935,2.5762536587983935,0.5326607447819578
0.0,0.0,2.5635328484197175,2.5635328484197175,0.53210150207999
0.0,0.0,2.547177520789992,2.547177520789992,0.5313824757488876
0.0,0.0,2.403977541098618,2.403977541098618,0.5250870007610207
0.0,0.0,2.412700382501138,2.412700382501138,0.5254704814709417
0.0,0.0,2.2164364509444323,2.2164364509444323,0.5168421654977227
0.0,0.0,1.8039187429502461,1.8039187429502461,0.4987067235910496
0.0,0.0,1.4150253970878848,1.4150253970878848,0.48160987527374566
0.0,0.0,1.1856873585466228,1.1856873585466228,0.47152752827540967
0.0,0.0,1.114450820426042,1.114450820426042,0.4683957691443892
0.0,0.0,1.1885949723474627,1.1885949723474627,0.4716553551787164
0.0,0.0,1.4593665075506954,1.4593665075506954,0.48355923554917624
0.0,0.0,1.9940039951801662,1.9940039951801662,0.5070634073947413
0.0,0.0,2.6173237037352592,2.6173237037352592,0.5344662997911684
0.0,0.0,2.957151066708444,2.957151066708444,0.549406069115169
0.0,0.0,3.2181094053338395,3.2181094053338395,0.5608785336869659
0.0,0.0,3.423459630018171,3.423459630018171,0.5699063087330187
0.0,0.0,3.588103261490741,3.588103261490741,0.5771445071327754
0.0,0.0,3.7462047619114225,3.7462047619114225,0.5840950950000914
0.0,0.0,3.8348869828370433,3.8348869828370433,0.5879938155509521
0.0,0.0,3.9402879831174973,3.9402879831174973,0.5926275407958301
0.0,0.0,4.007163100536818,4.007163100536818,0.5955675595718888
0.0,0.0,4.099116386988385,4.099116386988385,0.5996100853889703
0.0,0.0,4.202700128643315,4.202700128643315,0.6041639188192822
0.0,0.0,4.273209763313686,4.273209763313686,0.6072637212244749
0.0,0.0,4.359347822163572,4.359347822163572,0.611050593234943
0.0,0.0,4.348080818685319,4.348080818685319,0.610555263984629
0.0,0.0,4.372795535992458,4.372795535992458,0.6116417926627373
0.0,0.0,4.282659508166416,4.282659508166416,0.6076791586602224
0.0,0.0,3.970817928026317,3.970817928026317,0.5939697232805514
0.0,0.0,3.398018009260822,3.398018009260822,0.5687878233290831
0.0,0.0,2.8557480354041465,2.8557480354041465,0.5449481058623387
0.0,0.0,2.399252668672253,2.399252668672253,0.5248792820431474
0.0,0.0,2.191721733637292,2.191721733637292,0.5157556368196134
0.0,0.0,2.156830368027211,2.156830368027211,0.5142217139799303
0.0,0.0,2.3603633340860175,2.3603633340860175,0.5231695972114165
0.0,0.0,3.114525663678914,3.114525663678914,0.5563247002566567
0.0,0.0,3.900671745081051,3.900671745081051,0.590885899238272
0.0,0.0,4.122740749120211,4.122740749120211,0.6006486789783403
0.0,0.0,4.26993869778774,4.26993869778774,0.6071199159582537
0.0,0.0,4.369524470466513,4.369524470466513,0.611497987396517
0.0,0.0,4.396783349849388,4.396783349849388,0.6126963646150192
0.0,0.0,4.462568112093397,4.462568112093397,0.6155884483023395
0.0,0.0,4.564334595122798,4.564334595122798,0.620062389918083
0.0,0.0,4.586868602079309,4.586868602079309,0.6210530484187102
0.0,0.0,4.540710232990972,4.540710232990972,0.6190237963287131
0.0,0.0,4.466929532794656,4.466929532794656,0.6157801886573009
0.0,0.0,4.3749762463430875,4.3749762463430875,0.6117376628402167
0.0,0.0,4.289201639218306,4.289201639218306,0.6079667691926631
0.0,0.0,4.1994290631173685,4.1994290631173685,0.604020113553061
0.0,0.0,4.133280849148257,4.133280849148257,0.6011120515028279
0.0,0.0,4.078036186932296,4.078036186932296,0.598683340339996
0.0,0.0,4.0333316247443785,4.0333316247443785,0.59671800170165
0.0,0.0,3.8221661724583678,3.8221661724583678,0.5874345728489838
