0,1,2,3,4
0.0,0.0,0.0,361.1428800537525,53.281206019013524
0.0,0.0,0.0,358.2380027458303,53.14762690505776
0.0,0.0,0.0,353.8225892377887,52.944586651845
0.0,0.0,0.0,350.51102910675735,52.79230646193544
0.0,0.0,0.0,350.6853217452328,52.800321208772786
0.0,0.0,0.0,350.1624438298069,52.77627696826075
0.0,0.0,0.0,348.27427357965746,52.689450544189505
0.0,0.0,0.0,331.42598519370904,51.91469168324609
0.0,0.0,0.0,293.25589736761236,50.15946212586741
0.0,0.0,0.0,261.5055883920234,48.69944241033093
0.0,0.0,0.0,236.58174109005165,47.55333361259053
0.0,0.0,0.0,216.01520974996316,46.60759348578372
0.0,0.0,0.0,203.84377382976928,46.04789699830909
0.0,0.0,0.0,207.35867537235515,46.20952772619556
0.0,0.0,0.0,234.05449783215943,47.437119783449006
0.0,0.0,0.0,264.99144116153013,48.85973734707785
0.0,0.0,0.0,279.77726665885376,49.53965503711267
0.0,0.0,0.0,292.7039706791071,50.1340820942158
0.0,0.0,0.0,298.339432656476,50.393225575289975
0.0,0.0,0.0,300.7795295951306,50.505432031012816
0.0,0.0,0.0,304.41062623003313,50.67240592345751
0.0,0.0,0.0,309.29082010734254,50.8968188349032
0.0,0.0,0.0,314.17101398465167,51.121231746348876
0.0,0.0,0.0,323.263279958448,51.5393343730304
0.0,0.0,0.0,331.62932660526366,51.924042221223004
0.0,0.0,0.0,338.5719833711976,52.24329630357727
0.0,0.0,0.0,339.4724953366533,52.28470582890355
0.0,0.0,0.0,344.14934780240804,52.49976820237232
0.0,0.0,0.0,352.6315895415407,52.88981921512315
0.0,0.0,0.0,359.02231961896933,53.183693265825816
0.0,0.0,0.0,363.9896598155162,53.412113550690165
0.0,0.0,0.0,346.9670787910925,52.62933994290942
0.0,0.0,0.0,303.65535812997354,50.637675353829025
0.0,0.0,0.0,267.1991479155509,48.96125747368423
0.0,0.0,0.0,241.05525214425168,47.75904544808238
0.0,0.0,0.0,222.58023246586708,46.90948228332375
0.0,0.0,0.0,214.88230759987334,46.55549763134098
0.0,0.0,0.0,220.05298920797483,46.79326845418224
0.0,0.0,0.0,234.60642452066475,47.46249981510059
0.0,0.0,0.0,245.61590951768952,47.96876465699293
0.0,0.0,0.0,243.55344662906475,47.87392348608434
0.0,0.0,0.0,239.28327698641922,47.67756218856937
0.0,0.0,0.0,234.2287904706348,47.445134530286346
0.0,0.0,0.0,230.19101101262305,47.25945956188784
0.0,0.0,0.0,223.5678907505606,46.954899182068694
0.0,0.0,0.0,218.92008705788518,46.741172599739485
0.0,0.0,0.0,213.45891771899161,46.49004386550265
0.0,0.0,0.0,205.7900416260771,46.13739500465945
0.0,0.0,0.0,200.41601860642123,45.8902736438413
0.0,0.0,0.0,198.12116553316275,45.78474614381623
0.0,0.0,0.0,196.69777565228094,45.71929237797792
0.0,0.0,0.0,193.53145938664574,45.57369114376614
0.0,0.0,0.0,194.46102012518094,45.61643646023198
0.0,0.0,0.0,199.9802870102329,45.87023677674793
0.0,0.0,0.0,203.14660327586793,46.01583801095971
0.0,0.0,0.0,192.39855723655617,45.5215952893234
0.0,0.0,0.0,171.2220016618038,44.547803548585904
0.0,0.0,0.0,147.5763003753178,43.46046956098601
0.0,0.0,0.0,121.4324046040185,42.25825753538416
0.0,0.0,0.0,93.34224103641165,40.96654750343196
0.0,0.0,0.0,75.56439191192831,40.149043326022706
0.0,0.0,0.0,80.35743946999987,40.369448864049716
0.0,0.0,0.0,121.02572178090948,42.23955645943036
0.0,0.0,0.0,156.0294933413711,43.84918478259728
0.0,0.0,0.0,157.42383444917368,43.91330275729604
0.0,0.0,0.0,155.0418350566776,43.80376788385231
0.0,0.0,0.0,153.386054991162,43.727627788897536
0.0,0.0,0.0,153.61844517579578,43.738314118013996
0.0,0.0,0.0,154.6351522335685,43.7850668078985
0.0,0.0,0.0,154.83849364512312,43.79441734587542
0.0,0.0,0.0,158.7019804646595,43.97207756743658
0.0,0.0,0.0,166.16751514601933,44.315375890302874
0.0,0.0,0.0,173.3135133235078,44.643980510634044
0.0,0.0,0.0,175.11453725441962,44.72679956128662
0.0,0.0,0.0,170.844367611774,44.53043826377166
0.0,0.0,0.0,169.8276605540012,44.483685573887136
0.0,0.0,0.0,168.5204657654363,44.42357497260704
0.0,0.0,0.0,157.07524917222315,43.897273263621344
0.0,0.0,0.0,157.7724197261244,43.92933225097073
0.0,0.0,0.0,142.0860822633449,43.208005035609624
0.0,0.0,0.0,109.11572481842882,41.69188209221174
0.0,0.0,0.0,78.03353762366203,40.2625855728851
0.0,0.0,0.0,59.70376181067341,39.41970136382425
0.0,0.0,0.0,54.010202287146164,39.15788630047096
0.0,0.0,0.0,59.93615199530719,39.43038769294071
0.0,0.0,0.0,81.577487939327,40.42555209191113
0.0,0.0,0.0,124.30823313886151,42.39050085820037
0.0,0.0,0.0,174.126878969726,44.68138266254166
0.0,0.0,0.0,201.28748179879778,45.930347378028024
0.0,0.0,0.0,222.1445008696786,46.88944541623039
0.0,0.0,0.0,238.55705765943873,47.64416741008043
0.0,0.0,0.0,251.7161518643259,48.24928079630002
0.0,0.0,0.0,264.35236815378727,48.83034994200759
0.0,0.0,0.0,271.4402687851172,49.15628298005965
0.0,0.0,0.0,279.86441297809137,49.54366241053134
0.0,0.0,0.0,285.2093872246681,49.78944798020994
0.0,0.0,0.0,292.558726813711,50.12740313851802
0.0,0.0,0.0,300.8376271412891,50.50810361329194
0.0,0.0,0.0,306.473089118658,50.767247094366105
0.0,0.0,0.0,313.3576483384334,51.08382959444126
0.0,0.0,0.0,312.4571363729777,51.042420069114975
0.0,0.0,0.0,314.43245294236465,51.133253866604896
0.0,0.0,0.0,307.2283572187178,50.801977663994606
0.0,0.0,0.0,282.304509916746,49.65586886625418
0.0,0.0,0.0,236.52364354389334,47.55066203031139
0.0,0.0,0.0,193.18287410969512,45.55766165009145
