Aansluitpuntdetails;
Naam; Hogeschool West-Vlaanderen - WKK;
EAN-nummer;541454897100135665;
Straat;SINT-MARTENS-LATEMLAAN;
Huisnummer;1;
Postcode;8500;
Gemeente;KORTRIJK;
Energietype;Electriciteit;
Metering method;Continue
Richting;Production;
Metadata;
Geen meta gevonden voor dit aansluitpunt;;;
Kanaal;Tijdstip;Waarde;Validatie;Reden;Eenheid;
A;01/01/2021 00:15;33,237;N;ORIG;KWH;
A;01/01/2021 00:30;33,213;N;ORIG;KWH;
A;01/01/2021 00:45;33,263;N;ORIG;KWH;
A;01/01/2021 01:00;20,375;N;ORIG;KWH;
A;01/01/2021 01:15;3,037;N;ORIG;KWH;
A;01/01/2021 01:30;0;N;ORIG;KWH;
A;01/01/2021 01:45;0;N;ORIG;KWH;
A;01/01/2021 02:00;0;N;ORIG;KWH;
A;01/01/2021 02:15;0;N;ORIG;KWH;
A;01/01/2021 02:30;0;N;ORIG;KWH;
A;01/01/2021 02:45;0;N;ORIG;KWH;
A;01/01/2021 03:00;0;N;ORIG;KWH;
A;01/01/2021 03:15;0;N;ORIG;KWH;
A;01/01/2021 03:30;0;N;ORIG;KWH;
A;01/01/2021 03:45;0;N;ORIG;KWH;
A;01/01/2021 04:00;0;N;ORIG;KWH;
A;01/01/2021 04:15;0,8;N;ORIG;KWH;
A;01/01/2021 04:30;7,925;N;ORIG;KWH;
A;01/01/2021 04:45;0;N;ORIG;KWH;
A;01/01/2021 05:00;0;N;ORIG;KWH;
A;01/01/2021 05:15;0;N;ORIG;KWH;
A;01/01/2021 05:30;5,638;N;ORIG;KWH;
A;01/01/2021 05:45;23,613;N;ORIG;KWH;
A;01/01/2021 06:00;33,475;N;ORIG;KWH;
A;01/01/2021 06:15;33,388;N;ORIG;KWH;
A;01/01/2021 06:30;33,338;N;ORIG;KWH;
A;01/01/2021 06:45;33,3;N;ORIG;KWH;
A;01/01/2021 07:00;33,263;N;ORIG;KWH;
A;01/01/2021 07:15;33,275;N;ORIG;KWH;
A;01/01/2021 07:30;33,275;N;ORIG;KWH;
A;01/01/2021 07:45;33,3;N;ORIG;KWH;
A;01/01/2021 08:00;33,338;N;ORIG;KWH;
A;01/01/2021 08:15;33,275;N;ORIG;KWH;
A;01/01/2021 08:30;33,288;N;ORIG;KWH;
A;01/01/2021 08:45;33,3;N;ORIG;KWH;
A;01/01/2021 09:00;33,312;N;ORIG;KWH;
A;01/01/2021 09:15;33,325;N;ORIG;KWH;
A;01/01/2021 09:30;33,312;N;ORIG;KWH;
A;01/01/2021 09:45;30,863;N;ORIG;KWH;
A;01/01/2021 10:00;19,8;N;ORIG;KWH;
A;01/01/2021 10:15;20,725;N;ORIG;KWH;
A;01/01/2021 10:30;24,875;N;ORIG;KWH;
A;01/01/2021 10:45;19,837;N;ORIG;KWH;
A;01/01/2021 11:00;19,825;N;ORIG;KWH;
A;01/01/2021 11:15;19,837;N;ORIG;KWH;
A;01/01/2021 11:30;19,85;N;ORIG;KWH;
A;01/01/2021 11:45;12,35;N;ORIG;KWH;
A;01/01/2021 12:00;19,75;N;ORIG;KWH;
A;01/01/2021 12:15;9,9;N;ORIG;KWH;
A;01/01/2021 12:30;0;N;ORIG;KWH;
A;01/01/2021 12:45;0;N;ORIG;KWH;
A;01/01/2021 13:00;0;N;ORIG;KWH;
A;01/01/2021 13:15;0;N;ORIG;KWH;
A;01/01/2021 13:30;0;N;ORIG;KWH;
A;01/01/2021 13:45;0;N;ORIG;KWH;
A;01/01/2021 14:00;0;N;ORIG;KWH;
A;01/01/2021 14:15;0;N;ORIG;KWH;
A;01/01/2021 14:30;0;N;ORIG;KWH;
A;01/01/2021 14:45;0;N;ORIG;KWH;
A;01/01/2021 15:00;0;N;ORIG;KWH;
A;01/01/2021 15:15;0;N;ORIG;KWH;
A;01/01/2021 15:30;0;N;ORIG;KWH;
A;01/01/2021 15:45;0;N;ORIG;KWH;
A;01/01/2021 16:00;8,75;N;ORIG;KWH;
A;01/01/2021 16:15;0;N;ORIG;KWH;
A;01/01/2021 16:30;0;N;ORIG;KWH;
A;01/01/2021 16:45;0;N;ORIG;KWH;
A;01/01/2021 17:00;2,2;N;ORIG;KWH;
A;01/01/2021 17:15;8,188;N;ORIG;KWH;
A;01/01/2021 17:30;0;N;ORIG;KWH;
A;01/01/2021 17:45;0;N;ORIG;KWH;
A;01/01/2021 18:00;0;N;ORIG;KWH;
A;01/01/2021 18:15;10,413;N;ORIG;KWH;
A;01/01/2021 18:30;27,288;N;ORIG;KWH;
A;01/01/2021 18:45;33,388;N;ORIG;KWH;
A;01/01/2021 19:00;33,3;N;ORIG;KWH;
A;01/01/2021 19:15;33,225;N;ORIG;KWH;
A;01/01/2021 19:30;33,25;N;ORIG;KWH;
A;01/01/2021 19:45;33,25;N;ORIG;KWH;
A;01/01/2021 20:00;33,25;N;ORIG;KWH;
A;01/01/2021 20:15;33,275;N;ORIG;KWH;
A;01/01/2021 20:30;33,275;N;ORIG;KWH;
A;01/01/2021 20:45;33,275;N;ORIG;KWH;
A;01/01/2021 21:00;33,312;N;ORIG;KWH;
A;01/01/2021 21:15;33,388;N;ORIG;KWH;
A;01/01/2021 21:30;33,388;N;ORIG;KWH;
A;01/01/2021 21:45;30,75;N;ORIG;KWH;
A;01/01/2021 22:00;19,812;N;ORIG;KWH;
A;01/01/2021 22:15;19,55;N;ORIG;KWH;
A;01/01/2021 22:30;19,85;N;ORIG;KWH;
A;01/01/2021 22:45;19,837;N;ORIG;KWH;
A;01/01/2021 23:00;19,85;N;ORIG;KWH;
A;01/01/2021 23:15;19,837;N;ORIG;KWH;
A;01/01/2021 23:30;19,825;N;ORIG;KWH;
A;01/01/2021 23:45;19,837;N;ORIG;KWH;
A;02/01/2021 00:00;19,837;N;ORIG;KWH;
A;02/01/2021 00:15;22,475;N;ORIG;KWH;
A;02/01/2021 00:30;23,538;N;ORIG;KWH;
A;02/01/2021 00:45;19,825;N;ORIG;KWH;
A;02/01/2021 01:00;19,837;N;ORIG;KWH;
A;02/01/2021 01:15;19,837;N;ORIG;KWH;
A;02/01/2021 01:30;19,825;N;ORIG;KWH;
A;02/01/2021 01:45;19,837;N;ORIG;KWH;
A;02/01/2021 02:00;19,837;N;ORIG;KWH;
A;02/01/2021 02:15;13,162;N;ORIG;KWH;
A;02/01/2021 02:30;0,438;N;ORIG;KWH;
A;02/01/2021 02:45;0;N;ORIG;KWH;
A;02/01/2021 03:00;0;N;ORIG;KWH;
A;02/01/2021 03:15;0;N;ORIG;KWH;
A;02/01/2021 03:30;0;N;ORIG;KWH;
A;02/01/2021 03:45;0;N;ORIG;KWH;
A;02/01/2021 04:00;0;N;ORIG;KWH;
A;02/01/2021 04:15;0;N;ORIG;KWH;
A;02/01/2021 04:30;0;N;ORIG;KWH;
A;02/01/2021 04:45;0;N;ORIG;KWH;
A;02/01/2021 05:00;0,325;N;ORIG;KWH;
A;02/01/2021 05:15;8,3;N;ORIG;KWH;
A;02/01/2021 05:30;0;N;ORIG;KWH;
A;02/01/2021 05:45;0;N;ORIG;KWH;
A;02/01/2021 06:00;0;N;ORIG;KWH;
A;02/01/2021 06:15;9,363;N;ORIG;KWH;
A;02/01/2021 06:30;26,412;N;ORIG;KWH;
A;02/01/2021 06:45;33,425;N;ORIG;KWH;
A;02/01/2021 07:00;33,312;N;ORIG;KWH;
A;02/01/2021 07:15;33,237;N;ORIG;KWH;
A;02/01/2021 07:30;33,2;N;ORIG;KWH;
A;02/01/2021 07:45;33,188;N;ORIG;KWH;
A;02/01/2021 08:00;33,175;N;ORIG;KWH;
A;02/01/2021 08:15;33,2;N;ORIG;KWH;
A;02/01/2021 08:30;33,225;N;ORIG;KWH;
A;02/01/2021 08:45;33,213;N;ORIG;KWH;
A;02/01/2021 09:00;33,237;N;ORIG;KWH;
A;02/01/2021 09:15;33,225;N;ORIG;KWH;
A;02/01/2021 09:30;33,225;N;ORIG;KWH;
A;02/01/2021 09:45;33,062;N;ORIG;KWH;
A;02/01/2021 10:00;29,975;N;ORIG;KWH;
A;02/01/2021 10:15;27,325;N;ORIG;KWH;
A;02/01/2021 10:30;19,775;N;ORIG;KWH;
A;02/01/2021 10:45;19,825;N;ORIG;KWH;
A;02/01/2021 11:00;18,913;N;ORIG;KWH;
A;02/01/2021 11:15;19,837;N;ORIG;KWH;
A;02/01/2021 11:30;19,837;N;ORIG;KWH;
A;02/01/2021 11:45;14,55;N;ORIG;KWH;
A;02/01/2021 12:00;11,825;N;ORIG;KWH;
A;02/01/2021 12:15;0;N;ORIG;KWH;
A;02/01/2021 12:30;0;N;ORIG;KWH;
A;02/01/2021 12:45;0;N;ORIG;KWH;
A;02/01/2021 13:00;0;N;ORIG;KWH;
A;02/01/2021 13:15;0;N;ORIG;KWH;
A;02/01/2021 13:30;0;N;ORIG;KWH;
A;02/01/2021 13:45;0;N;ORIG;KWH;
A;02/01/2021 14:00;0;N;ORIG;KWH;
A;02/01/2021 14:15;0;N;ORIG;KWH;
A;02/01/2021 14:30;0;N;ORIG;KWH;
A;02/01/2021 14:45;0;N;ORIG;KWH;
A;02/01/2021 15:00;0;N;ORIG;KWH;
A;02/01/2021 15:15;0;N;ORIG;KWH;
A;02/01/2021 15:30;0;N;ORIG;KWH;
A;02/01/2021 15:45;0;N;ORIG;KWH;
A;02/01/2021 16:00;8,188;N;ORIG;KWH;
A;02/01/2021 16:15;0;N;ORIG;KWH;
A;02/01/2021 16:30;0;N;ORIG;KWH;
A;02/01/2021 16:45;0;N;ORIG;KWH;
A;02/01/2021 17:00;5,238;N;ORIG;KWH;
A;02/01/2021 17:15;4,7;N;ORIG;KWH;
A;02/01/2021 17:30;0;N;ORIG;KWH;
A;02/01/2021 17:45;0;N;ORIG;KWH;
A;02/01/2021 18:00;0;N;ORIG;KWH;
A;02/01/2021 18:15;10,575;N;ORIG;KWH;
